dif_lifespan,length,exercise,smoking,alcohol,sugar
-0.29999999999999716,174.0,2.9,5.6,5.7,52.4
0.5,183.0,1.7,0.1,1.1,11.6
-6.299999999999997,177.0,1.4,20.2,5.7,36.4
-2.6999999999999886,196.0,2.8,10.3,5.2,22.0
-3.0,212.0,4.6,19.0,0.5,21.2
-4.400000000000006,199.0,2.6,18.3,2.7,34.8
-1.3999999999999915,186.0,0.9,9.4,1.0,28.4
-4.700000000000003,186.0,1.0,17.5,4.5,28.8
-4.099999999999994,194.0,3.7,19.9,3.5,12.8
-1.2999999999999972,191.0,5.4,8.5,3.1,7.2
-4.099999999999994,186.0,0.6,10.6,0.7,11.6
-5.599999999999994,168.0,1.6,19.6,3.1,7.6
-3.4000000000000057,194.0,1.1,11.6,4.6,31.6
-0.20000000000000284,212.0,1.6,2.7,0.5,14.4
1.2000000000000028,174.0,3.3,0.1,0.9,25.6
-4.200000000000003,191.0,2.0,20.2,0.1,12.8
-3.200000000000003,208.0,1.9,14.7,0.2,29.6
1.5,181.0,2.8,0.9,2.1,22.4
-4.299999999999997,155.0,1.9,15.0,3.9,30.4
-4.299999999999997,188.0,1.1,15.7,1.4,13.6
2.299999999999997,192.0,4.7,1.4,3.8,28.0
1.2000000000000028,207.0,2.7,3.2,5.0,38.4
-4.400000000000006,188.0,2.5,13.6,2.7,23.2
-4.700000000000003,190.0,2.4,21.9,1.1,22.0
-3.700000000000003,173.0,4.2,18.9,4.4,14.8
0.0,191.0,2.9,12.0,1.8,26.0
-4.900000000000006,166.0,3.8,20.1,2.7,10.4
0.9000000000000057,198.0,2.6,0.1,5.5,16.8
-6.299999999999997,187.0,1.2,17.6,2.8,14.8
-3.3999999999999915,170.0,3.4,7.8,3.9,26.8
1.4000000000000057,180.0,2.4,0.8,1.9,14.4
-1.7999999999999972,207.0,2.9,16.4,1.0,13.6
-1.6999999999999886,204.0,3.3,9.6,0.6,19.6
-3.299999999999997,172.0,1.8,9.0,0.4,54.0
-6.299999999999997,193.0,2.2,20.6,1.8,20.8
-1.2000000000000028,183.0,1.4,4.4,3.1,36.4
-5.099999999999994,160.0,1.6,10.6,1.0,36.8
-1.9000000000000057,206.0,2.7,16.0,3.7,22.8
-1.4000000000000057,212.0,3.1,7.3,0.1,39.2
-0.6000000000000085,192.0,3.2,9.3,2.5,8.4
-7.799999999999997,172.0,1.9,16.0,1.7,17.2
-1.4000000000000057,185.0,2.6,5.2,4.4,24.8
-1.7999999999999972,173.0,1.0,8.1,1.7,14.0
-4.900000000000006,173.0,1.5,12.2,4.7,27.6
-3.0,179.0,1.7,10.1,0.5,30.4
-0.6000000000000085,200.0,1.5,0.1,4.7,36.4
-0.5,205.0,1.3,0.9,3.1,28.4
-1.7000000000000028,198.0,0.5,8.8,1.7,3.6
-2.299999999999997,174.0,1.8,11.8,5.2,32.0
-3.799999999999997,198.0,1.8,12.5,0.2,38.8
-5.5,208.0,0.8,15.6,0.7,21.6
-5.5,186.0,2.3,16.2,0.7,24.4
-2.5,196.0,3.9,11.9,0.5,30.8
-2.0,169.0,2.1,2.8,4.2,12.8
-5.599999999999994,170.0,0.4,11.6,2.1,11.2
-4.400000000000006,200.0,0.9,13.4,5.2,46.4
-6.0,195.0,2.0,20.7,5.1,15.2
-3.4000000000000057,172.0,0.5,11.1,0.8,7.2
-1.2999999999999972,186.0,1.5,1.1,1.9,16.8
-2.8999999999999915,192.0,2.5,13.0,0.4,17.6
-1.7000000000000028,177.0,1.3,4.8,1.6,49.6
-2.5999999999999943,185.0,2.9,17.2,1.2,17.6
-2.700000000000003,183.0,4.0,19.0,0.1,20.8
-3.0,185.0,0.5,5.4,4.8,48.4
1.5999999999999943,208.0,3.8,8.3,0.5,35.2
-0.29999999999999716,211.0,4.4,12.0,2.2,23.6
-3.1999999999999886,185.0,1.9,4.4,1.4,20.8
-0.7000000000000028,178.0,1.7,6.1,0.3,19.2
-1.5,174.0,3.8,15.7,0.7,27.2
-5.5,202.0,2.4,13.5,4.9,33.2
4.200000000000003,182.0,3.7,1.9,0.1,20.4
-4.799999999999997,201.0,2.3,20.2,0.5,39.2
-3.3000000000000114,181.0,1.8,13.4,0.4,26.8
-0.7000000000000028,163.0,2.7,5.3,3.7,29.2
-0.20000000000000284,197.0,2.2,0.4,2.6,52.0
2.0,194.0,3.4,0.6,0.5,15.6
-2.1999999999999886,188.0,4.3,20.1,2.3,8.8
2.0,188.0,3.2,1.2,5.6,26.4
-3.5,193.0,0.4,13.5,0.7,35.2
0.0,173.0,2.4,4.1,2.0,17.2
-1.2000000000000028,183.0,1.3,9.5,0.5,33.2
-3.1999999999999886,178.0,2.4,13.9,0.5,40.0
-3.9000000000000057,184.0,1.8,8.0,4.2,30.8
-4.5,211.0,3.4,19.2,4.5,21.2
-5.100000000000001,189.0,2.0,13.0,5.0,45.6
1.6000000000000085,183.0,3.3,0.1,1.2,27.2
0.0,179.0,4.3,7.5,1.2,18.0
-1.0999999999999943,182.0,2.4,8.7,1.2,24.4
-0.7000000000000028,161.0,3.0,0.5,5.7,10.4
-3.200000000000003,193.0,1.2,10.6,0.3,28.4
-3.6999999999999886,196.0,1.2,11.4,3.8,43.6
-4.400000000000006,191.0,1.7,16.1,2.2,25.6
-7.400000000000006,169.0,2.2,15.1,4.5,29.6
2.5,183.0,3.7,0.7,2.3,32.0
-1.9000000000000057,204.0,2.1,13.7,0.6,10.8
-8.700000000000003,183.0,0.9,18.1,0.3,34.0
-1.2000000000000028,181.0,2.6,8.1,2.8,22.8
0.0,178.0,3.3,7.2,4.1,19.2
-0.5,180.0,4.5,11.8,1.2,41.6
-7.0,180.0,0.8,20.6,0.4,20.4
2.0999999999999943,187.0,5.1,0.3,0.8,22.8
-3.299999999999997,175.0,1.3,10.2,1.0,43.2
-3.5,176.0,1.6,12.3,2.3,13.6
-0.4000000000000057,196.0,2.6,7.9,1.0,54.0
-1.5,185.0,1.2,0.1,2.5,35.2
-3.5999999999999943,170.0,2.6,15.2,0.9,25.2
-2.4000000000000057,187.0,3.7,21.8,0.9,39.2
-2.9000000000000057,204.0,1.6,7.8,1.2,19.6
-0.20000000000000284,167.0,4.1,6.5,1.2,46.0
-2.299999999999997,163.0,2.4,1.4,1.0,38.4
-3.0999999999999943,171.0,3.2,8.1,0.6,36.8
-1.5,174.0,1.5,6.2,0.2,10.0
-1.4000000000000057,200.0,2.3,4.4,1.1,26.0
-0.20000000000000284,179.0,4.7,0.1,0.9,33.6
-6.200000000000003,171.0,1.5,8.8,1.0,48.8
-1.2999999999999972,186.0,3.3,12.6,1.9,20.4
-2.700000000000003,187.0,0.9,13.8,0.7,17.6
-2.5999999999999943,202.0,1.7,13.8,0.5,21.2
-4.8999999999999915,188.0,1.4,19.4,3.5,20.4
1.0,173.0,2.6,2.2,1.7,19.2
0.30000000000001137,182.0,2.5,3.5,2.4,46.4
-2.0,166.0,1.6,6.5,0.9,42.4
-2.0,182.0,1.4,2.0,2.8,25.2
-2.4000000000000057,178.0,2.7,9.5,3.3,6.8
0.5999999999999943,178.0,2.8,1.2,1.4,38.8
-1.3999999999999915,197.0,2.7,14.7,2.8,35.6
0.20000000000000284,193.0,2.1,3.1,1.2,19.6
-1.4000000000000057,186.0,2.4,12.6,1.4,29.2
1.7999999999999972,186.0,3.8,7.8,0.1,16.0
-5.1000000000000085,187.0,2.2,15.7,3.9,23.6
-0.3999999999999915,170.0,2.7,2.3,1.7,51.6
-1.1999999999999886,189.0,2.8,8.4,1.2,22.4
-0.7000000000000028,201.0,2.4,1.6,4.9,20.8
-0.9000000000000057,190.0,1.3,1.0,4.1,13.2
-3.299999999999997,172.0,2.1,18.9,1.2,27.6
-3.299999999999997,180.0,3.6,12.2,3.5,33.6
-1.3999999999999915,178.0,4.7,11.9,1.2,13.6
-0.29999999999999716,192.0,3.9,12.6,1.3,8.0
-4.0,179.0,1.9,12.9,4.7,12.4
-2.700000000000003,213.0,2.3,11.2,6.0,36.0
-0.8999999999999915,185.0,1.0,0.6,2.3,36.8
-0.7999999999999972,190.0,1.5,2.6,0.3,34.4
-3.799999999999997,182.0,1.0,14.5,0.8,11.6
-6.0,182.0,0.9,16.4,0.4,28.8
-3.0,175.0,0.3,9.8,3.7,14.0
-0.7999999999999972,199.0,0.7,3.3,0.5,10.0
-0.7000000000000028,171.0,2.3,7.6,1.3,37.2
0.4000000000000057,201.0,1.5,1.8,1.3,35.2
-5.800000000000011,212.0,1.3,18.9,1.2,15.2
-4.700000000000003,182.0,3.6,17.8,4.2,22.0
-0.7000000000000028,179.0,2.3,0.4,1.0,33.2
-4.599999999999994,162.0,1.2,16.4,2.1,20.8
-1.7999999999999972,194.0,0.8,2.8,2.5,36.0
-1.5,197.0,1.7,4.3,5.1,28.8
1.3000000000000114,183.0,4.4,5.8,3.8,21.2
-2.200000000000003,173.0,2.0,5.9,1.7,11.6
-2.1999999999999886,185.0,1.0,4.5,2.3,6.8
-1.0999999999999943,173.0,2.1,6.0,1.6,24.8
-1.3999999999999915,198.0,2.4,4.3,3.3,16.8
-2.0999999999999943,179.0,1.3,8.2,3.1,32.0
-2.9000000000000057,185.0,1.6,8.5,1.1,20.0
-1.1000000000000085,198.0,2.5,2.8,1.8,28.4
-1.4000000000000057,179.0,1.2,4.2,5.5,20.0
0.5,212.0,4.1,18.3,0.7,27.2
-4.799999999999997,189.0,0.6,19.4,0.5,20.8
1.7000000000000028,171.0,4.4,1.7,4.4,18.8
1.4000000000000057,190.0,3.7,1.6,4.4,44.8
0.6000000000000085,183.0,2.0,0.3,0.8,30.4
0.19999999999998863,183.0,2.9,0.3,5.7,17.2
0.8999999999999915,187.0,2.3,0.3,1.4,11.2
-4.699999999999989,188.0,1.6,20.6,0.6,26.0
-3.9000000000000057,211.0,2.5,19.6,4.3,28.0
-1.2999999999999972,198.0,1.4,1.9,4.6,30.0
0.4000000000000057,184.0,5.2,14.8,5.1,4.4
-1.1999999999999886,191.0,0.8,5.6,0.6,20.0
-0.5,202.0,2.1,5.8,0.7,23.6
-0.4000000000000057,179.0,1.6,0.1,1.1,38.0
-0.5999999999999943,170.0,1.8,0.1,4.5,17.6
-1.8000000000000114,173.0,1.6,7.2,4.4,16.4
-0.7000000000000028,194.0,0.8,0.4,4.1,40.4
0.0,178.0,4.1,11.5,0.9,35.2
-3.799999999999997,177.0,1.0,11.8,0.8,30.0
-2.299999999999997,188.0,2.4,20.4,0.7,26.8
-1.3999999999999915,202.0,2.8,13.5,0.5,26.0
-2.0,176.0,2.2,18.8,3.0,18.8
-0.8000000000000114,189.0,1.3,0.0,6.0,17.2
-0.29999999999999716,167.0,2.2,5.4,5.5,20.0
-1.6000000000000085,207.0,4.6,16.5,0.3,22.8
-5.8999999999999915,174.0,0.3,15.0,3.2,36.4
-4.799999999999997,201.0,1.6,9.4,4.9,47.6
-5.3999999999999915,166.0,1.6,16.0,4.3,20.8
-2.8999999999999915,174.0,0.6,8.9,0.5,29.2
-1.2999999999999972,204.0,1.2,4.6,1.4,34.4
-3.5,157.0,4.0,10.2,4.9,42.8
-1.7999999999999972,173.0,1.4,11.0,1.1,25.6
-5.299999999999997,207.0,1.0,18.1,3.6,24.4
1.3999999999999915,200.0,1.8,0.0,0.4,6.8
-1.5999999999999943,162.0,4.1,14.5,1.6,18.4
-1.2000000000000028,164.0,1.7,1.7,0.8,30.0
0.10000000000000853,201.0,2.4,2.1,5.1,43.6
-6.099999999999994,209.0,3.7,19.0,3.9,35.6
-3.4000000000000057,189.0,1.8,10.0,0.7,13.2
0.20000000000000284,191.0,2.8,1.6,0.3,27.6
-0.20000000000000284,200.0,3.6,6.5,4.7,18.4
-6.200000000000003,168.0,2.3,13.4,1.1,26.8
-4.299999999999997,180.0,3.5,20.2,0.4,27.6
0.0,186.0,3.4,16.8,0.5,20.0
2.5,187.0,5.4,2.8,0.5,27.2
-0.7000000000000028,183.0,1.5,3.3,1.3,29.6
-5.700000000000003,181.0,1.4,8.4,0.3,55.2
-2.299999999999997,174.0,4.0,8.3,5.0,30.4
-4.799999999999997,170.0,2.2,21.5,4.7,22.8
-0.6000000000000085,183.0,3.2,6.1,5.4,20.8
-0.20000000000000284,178.0,4.0,15.6,0.6,16.8
-1.1000000000000085,174.0,1.4,1.7,1.5,39.6
-2.9000000000000057,184.0,2.9,18.6,0.5,34.0
0.09999999999999432,193.0,2.2,4.2,0.3,46.4
-1.2999999999999972,195.0,1.0,4.4,5.8,26.0
-2.799999999999997,193.0,1.2,18.8,3.2,19.6
1.9000000000000057,172.0,4.4,0.9,0.3,16.4
-1.7000000000000028,177.0,2.8,6.6,4.2,34.8
-1.1999999999999886,165.0,1.7,2.3,2.9,34.4
0.30000000000001137,184.0,1.6,0.9,1.9,43.2
-5.200000000000003,181.0,1.9,17.0,1.9,17.2
-3.3999999999999915,208.0,0.5,7.3,1.1,46.8
-5.400000000000006,205.0,1.5,22.0,0.7,36.0
-4.099999999999994,171.0,2.7,13.1,2.4,33.2
-3.5999999999999943,189.0,1.3,4.7,5.0,39.6
-2.4000000000000057,209.0,2.8,7.3,2.1,44.0
-5.700000000000003,209.0,2.2,19.4,4.0,8.4
-0.5,206.0,1.0,1.4,1.7,39.2
-6.0,175.0,2.3,16.5,1.5,44.0
-3.3000000000000114,183.0,0.9,16.3,0.5,24.4
1.2000000000000028,203.0,4.3,2.6,0.9,24.0
1.8999999999999915,174.0,5.3,2.4,2.3,27.2
-0.7999999999999972,181.0,2.7,4.3,4.7,46.8
-0.7000000000000028,200.0,2.5,7.6,0.5,29.2
1.6000000000000085,186.0,4.4,0.2,5.9,10.0
-2.6999999999999886,201.0,2.8,16.6,0.9,16.8
-2.299999999999997,202.0,1.7,12.0,2.9,28.0
-4.1000000000000085,197.0,0.8,18.8,5.3,40.0
-6.3999999999999915,178.0,0.2,10.0,1.1,17.2
-3.5999999999999943,187.0,2.8,11.2,4.2,23.6
-0.9000000000000057,189.0,2.5,11.6,1.3,35.2
-1.0,179.0,1.6,3.6,1.1,21.2
-1.5,196.0,2.4,7.9,1.4,23.2
-0.5,200.0,4.2,10.1,4.8,20.8
-5.8999999999999915,191.0,2.5,19.4,4.0,26.4
-0.6999999999999886,171.0,2.5,3.2,0.5,42.8
-2.5,188.0,2.3,8.6,1.3,27.2
0.5,185.0,1.5,0.2,0.3,38.4
-2.4000000000000057,204.0,1.2,6.0,3.7,23.6
-4.799999999999997,182.0,2.0,19.5,3.8,16.4
-0.9000000000000057,183.0,2.8,6.8,0.6,8.8
-0.5999999999999943,172.0,3.3,6.4,0.2,21.6
-4.200000000000003,182.0,0.7,15.5,2.0,28.8
-0.20000000000000284,193.0,2.0,1.6,1.4,24.0
-1.6000000000000085,177.0,1.9,7.2,4.4,8.4
-3.200000000000003,180.0,0.7,16.4,2.5,14.8
1.5999999999999943,195.0,2.4,0.7,2.0,19.6
-5.299999999999997,188.0,0.7,17.5,5.2,44.4
-3.8999999999999915,181.0,1.7,11.8,1.1,36.0
-4.299999999999997,174.0,2.5,13.7,1.3,23.2
-4.200000000000003,173.0,4.4,15.5,0.4,10.0
2.5999999999999943,193.0,3.5,0.2,0.7,11.6
1.3999999999999915,189.0,2.9,0.0,4.0,33.2
-5.1000000000000085,178.0,4.1,19.3,2.3,22.8
-1.7000000000000028,182.0,3.0,10.5,1.2,33.2
-5.0,188.0,0.6,15.5,2.8,5.6
-3.5999999999999943,158.0,1.6,7.1,4.0,26.4
0.5,191.0,1.6,0.3,0.8,11.2
-3.700000000000003,183.0,4.1,18.9,5.5,26.0
-3.700000000000003,163.0,1.9,8.4,3.7,20.4
-4.200000000000003,182.0,1.8,15.5,0.2,17.2
-2.1000000000000085,190.0,1.4,22.0,0.9,16.8
2.799999999999997,176.0,3.8,0.0,1.6,26.0
-2.700000000000003,191.0,1.7,6.7,0.4,32.4
-3.3000000000000114,177.0,3.6,19.1,3.6,12.4
-1.5999999999999943,193.0,0.7,4.9,0.6,31.6
-3.1000000000000085,175.0,4.5,15.7,0.3,26.4
-6.5,188.0,0.8,18.4,2.2,13.2
1.3000000000000114,196.0,4.6,0.7,5.4,10.4
1.5999999999999943,175.0,2.6,0.5,2.0,14.8
-1.5,178.0,0.6,3.4,0.5,41.2
-1.1999999999999886,203.0,1.5,1.2,5.8,17.6
-3.3999999999999915,182.0,1.1,13.4,1.3,38.8
-7.199999999999989,188.0,1.8,20.0,0.5,46.8
-0.29999999999999716,190.0,1.6,0.4,2.8,24.8
0.9000000000000057,174.0,1.8,1.4,0.6,19.6
-2.0999999999999943,174.0,2.5,8.6,1.3,22.8
-2.200000000000003,155.0,3.3,10.6,1.5,9.2
-1.7000000000000028,180.0,4.4,12.2,4.0,17.6
-3.0999999999999943,183.0,1.6,13.2,0.9,22.4
-2.200000000000003,195.0,3.2,19.2,2.7,21.2
-3.0999999999999943,204.0,3.9,15.9,4.9,31.6
-1.1000000000000085,173.0,1.7,4.5,0.6,30.4
-3.8999999999999915,205.0,2.5,18.0,5.0,24.4
-2.8999999999999915,172.0,3.9,16.5,0.2,36.0
0.5,166.0,1.7,0.6,5.9,26.8
0.7999999999999972,187.0,2.6,1.9,3.3,37.2
0.0,195.0,0.7,0.4,0.5,29.6
-4.700000000000003,192.0,1.5,21.1,0.6,12.0
-2.000000000000007,197.0,4.4,19.7,1.9,40.0
1.0,203.0,1.7,0.4,2.1,23.2
0.5,186.0,1.3,0.1,0.4,24.0
-2.1000000000000085,165.0,0.8,1.8,0.6,35.2
-6.099999999999994,181.0,1.6,19.2,4.2,24.0
0.5,178.0,2.6,0.4,3.0,30.8
-3.700000000000003,181.0,1.3,12.3,2.9,35.6
-0.5,188.0,2.7,2.0,5.3,26.4
-2.6000000000000085,191.0,1.0,8.9,1.9,31.6
4.200000000000003,181.0,4.3,0.1,1.9,35.2
-4.8999999999999915,188.0,0.2,15.8,5.6,22.0
0.6000000000000085,207.0,3.5,8.1,2.0,16.8
-0.7999999999999972,199.0,2.3,6.1,0.3,40.8
-0.7000000000000028,193.0,3.6,19.3,2.7,14.0
-1.2999999999999972,177.0,1.7,2.5,5.1,32.8
-0.5999999999999943,181.0,1.7,1.2,0.5,37.2
-2.4000000000000057,173.0,3.4,9.3,2.0,36.8
1.2999999999999972,192.0,5.4,10.6,0.6,18.4
4.699999999999989,186.0,4.7,0.2,1.0,26.4
-3.0,167.0,3.8,9.5,1.1,14.0
-3.5999999999999943,169.0,1.8,15.3,0.9,10.8
0.5999999999999943,182.0,3.7,1.1,2.0,34.8
0.0,187.0,1.9,3.2,0.7,21.6
-3.6999999999999886,187.0,2.4,15.0,5.5,4.4
0.29999999999999716,186.0,4.5,10.6,0.6,9.6
-2.200000000000003,174.0,3.5,17.1,0.2,16.8
2.0999999999999943,199.0,3.2,2.3,1.3,15.2
3.5,181.0,4.6,0.3,0.7,24.4
-2.9000000000000057,188.0,1.6,10.0,4.0,30.0
-0.5,212.0,1.8,3.1,3.3,18.4
-0.9000000000000057,174.0,1.6,1.7,2.3,24.8
-3.5,178.0,1.4,13.0,4.5,18.4
-1.0999999999999943,182.0,1.6,0.7,3.6,35.2
-8.0,168.0,1.4,14.6,5.3,38.0
-2.0,185.0,0.4,9.6,2.8,28.4
-1.2000000000000028,174.0,2.9,4.8,0.3,15.2
-6.599999999999994,164.0,2.4,21.9,0.8,24.0
-2.5999999999999943,172.0,0.5,8.2,0.7,10.8
-1.0999999999999943,209.0,1.4,6.7,1.3,36.4
-2.299999999999997,176.0,1.4,10.4,0.4,22.4
0.29999999999999716,207.0,1.6,0.2,2.9,21.6
1.0999999999999943,186.0,2.9,0.1,1.1,22.4
-4.200000000000003,189.0,1.3,18.8,2.4,46.4
-6.200000000000003,170.0,2.4,21.4,1.9,28.0
-6.700000000000003,158.0,1.2,20.2,1.0,32.8
-1.1999999999999886,182.0,2.5,4.5,5.8,16.0
-5.3999999999999915,188.0,1.4,21.3,4.2,26.0
5.5,200.0,5.3,0.2,0.3,36.4
2.299999999999997,190.0,3.7,3.9,0.3,34.4
-0.7000000000000028,194.0,2.2,0.3,2.9,39.6
-1.1000000000000085,188.0,0.8,0.1,4.1,31.6
-3.700000000000003,177.0,0.4,14.4,1.4,17.6
-5.6000000000000085,199.0,1.3,15.8,5.6,34.0
0.5,159.0,1.4,2.0,0.2,12.8
-6.800000000000011,192.0,0.8,17.6,0.6,12.4
-1.8000000000000114,181.0,0.7,11.4,1.5,2.8
-6.299999999999997,163.0,1.3,19.9,4.9,40.8
0.20000000000000284,203.0,2.8,0.0,3.9,18.0
0.20000000000000284,189.0,1.8,0.3,2.2,30.4
-1.7999999999999972,176.0,1.3,4.4,1.7,36.8
1.0999999999999943,188.0,1.9,0.1,0.5,13.2
0.5999999999999943,186.0,2.7,5.1,1.3,16.4
-8.0,168.0,2.5,11.5,3.4,40.0
-2.9000000000000057,207.0,1.7,11.0,0.6,32.0
-2.0,185.0,2.6,11.6,1.3,29.6
-1.2999999999999972,176.0,1.1,1.9,5.4,38.8
-0.4000000000000057,162.0,4.6,6.3,0.3,33.6
-1.0999999999999943,204.0,0.1,0.0,4.8,10.4
-0.10000000000000853,197.0,2.4,3.6,4.7,9.2
0.7999999999999972,182.0,4.2,3.6,1.1,9.2
-4.099999999999994,191.0,2.1,12.4,3.0,20.8
-4.799999999999997,201.0,0.2,15.4,0.2,31.6
-5.799999999999997,204.0,1.3,19.1,4.8,6.4
-9.5,174.0,2.4,16.9,5.2,2.8
-2.8000000000000114,179.0,2.7,12.2,6.0,17.2
-3.700000000000003,174.0,2.3,11.9,0.0,26.4
1.5,184.0,4.9,7.9,0.0,16.4
-2.0,180.0,2.3,0.1,5.6,22.0
-1.4000000000000057,160.0,3.6,7.8,4.0,6.4
2.200000000000003,192.0,5.3,1.4,5.2,43.2
-7.700000000000003,173.0,2.0,21.4,0.3,4.0
-3.1999999999999886,205.0,2.2,14.6,4.8,16.8
-5.0,176.0,1.9,11.1,4.2,16.8
1.0,193.0,3.8,1.9,0.2,30.8
2.1000000000000085,202.0,4.5,3.1,2.8,36.0
-1.5,185.0,2.4,11.3,1.3,35.2
-3.0,176.0,2.9,8.9,0.5,28.8
0.8999999999999915,201.0,1.7,0.2,1.2,40.4
-5.200000000000003,171.0,2.2,15.8,0.2,32.0
1.2999999999999972,160.0,5.2,8.1,3.0,22.0
-3.8999999999999915,175.0,3.4,14.2,6.0,22.8
-3.799999999999997,191.0,2.6,11.8,0.2,22.0
-1.7000000000000028,183.0,3.8,16.1,0.6,30.4
-0.5,171.0,4.3,9.4,0.7,36.8
0.5,180.0,2.0,0.3,0.9,43.6
0.10000000000000853,174.0,3.2,9.8,1.1,12.0
-1.2999999999999972,174.0,1.6,6.7,5.3,29.2
-1.0999999999999943,174.0,2.8,8.4,0.4,34.4
-0.5,214.0,2.0,4.3,1.3,18.8
-1.7000000000000028,175.0,0.5,2.7,0.4,26.4
2.4000000000000057,176.0,4.2,0.2,0.8,26.4
-1.1999999999999886,158.0,1.5,3.1,5.9,24.4
0.4000000000000057,161.0,2.9,1.5,0.6,20.0
-5.700000000000003,178.0,5.3,19.8,3.7,15.6
-0.7999999999999972,193.0,1.0,1.0,2.0,37.2
0.6000000000000085,185.0,3.6,0.2,5.9,22.0
-1.6000000000000085,198.0,2.8,10.3,4.4,38.0
-0.8999999999999915,174.0,2.4,9.7,1.0,26.4
-0.7999999999999972,196.0,1.2,0.7,2.4,35.2
-0.9000000000000057,203.0,1.8,6.9,0.8,41.2
-4.5,175.0,3.0,12.1,4.3,26.8
-0.29999999999999716,181.0,0.1,0.2,0.4,15.2
0.09999999999999432,191.0,3.3,9.2,0.9,41.6
-3.5,180.0,2.2,2.4,4.6,31.2
-3.0999999999999943,198.0,2.8,17.1,3.5,13.2
-1.5,189.0,2.5,15.6,0.7,28.0
-1.7999999999999972,186.0,3.9,12.3,3.4,20.4
-5.200000000000003,200.0,5.0,15.8,4.9,35.6
-1.5,186.0,2.0,6.8,2.8,10.8
-2.6000000000000085,206.0,2.9,7.7,3.9,39.2
-0.7999999999999972,157.0,1.8,10.3,0.6,24.4
-2.0999999999999943,166.0,0.8,9.9,1.6,16.4
-3.299999999999997,192.0,3.2,20.2,4.7,19.2
-5.0,188.0,1.6,14.2,4.5,22.4
0.5,177.0,1.9,1.5,0.3,27.2
-2.200000000000003,181.0,1.0,3.8,1.8,26.8
-0.4000000000000057,177.0,3.4,6.8,0.6,17.6
-2.4000000000000057,192.0,0.6,11.1,4.4,15.2
-0.7999999999999972,175.0,3.4,8.3,0.5,2.8
-4.299999999999997,185.0,2.2,20.7,3.9,20.8
-1.5,205.0,2.0,9.8,4.4,10.0
-3.8000000000000114,195.0,2.9,15.3,2.0,43.6
-1.9000000000000057,197.0,2.9,7.8,0.6,8.0
-1.2999999999999972,182.0,1.6,5.0,0.8,16.0
-0.7000000000000028,202.0,1.6,4.2,0.5,17.6
-4.400000000000006,196.0,1.6,11.5,0.7,41.6
1.2000000000000028,212.0,1.6,0.5,0.6,15.2
-4.699999999999989,192.0,3.6,21.4,4.1,26.0
-2.299999999999997,192.0,2.3,17.2,1.0,33.2
-3.4000000000000057,168.0,2.3,3.8,0.9,36.4
0.9000000000000057,175.0,2.1,0.4,0.9,32.4
-3.0,197.0,1.4,7.5,3.1,29.6
-3.200000000000003,185.0,2.5,16.6,4.7,30.0
-3.5999999999999943,155.0,1.7,7.7,1.3,32.4
-2.0,175.0,1.6,11.5,1.0,26.0
-5.700000000000003,183.0,3.1,21.3,3.0,52.8
2.700000000000003,207.0,4.4,0.1,1.8,48.0
-0.20000000000000284,163.0,4.6,0.2,5.1,12.0
1.0,183.0,3.3,0.3,2.8,24.8
-0.4000000000000057,181.0,1.5,4.9,0.6,20.4
-3.0,169.0,0.5,14.3,0.4,10.4
-4.099999999999994,173.0,1.8,10.3,1.1,28.0
-4.299999999999997,189.0,1.9,20.5,1.0,33.2
-0.8999999999999915,174.0,1.6,1.4,3.8,20.8
0.4000000000000057,181.0,3.9,2.9,0.7,55.2
-6.299999999999997,157.0,3.3,16.5,4.9,20.4
0.7999999999999972,180.0,1.6,1.1,0.6,17.2
-3.299999999999997,176.0,0.7,15.7,0.9,28.0
-1.1000000000000085,183.0,1.6,1.1,0.5,22.0
-5.700000000000003,173.0,3.1,12.9,1.6,26.4
-2.200000000000003,189.0,3.2,21.1,1.3,21.6
1.5999999999999943,176.0,2.8,0.2,0.1,29.6
-0.4000000000000057,173.0,1.7,6.1,0.5,36.4
-3.299999999999997,191.0,2.7,11.4,3.3,21.2
-3.200000000000003,170.0,3.5,21.2,0.6,30.4
-3.1000000000000085,176.0,2.8,16.2,4.0,30.0
-1.2000000000000028,195.0,1.8,3.9,0.2,28.0
-4.8999999999999915,156.0,4.1,13.8,4.8,38.0
-7.799999999999997,182.0,1.4,20.3,0.5,46.8
0.29999999999999716,177.0,2.3,0.2,4.7,33.6
-1.7999999999999972,196.0,3.1,15.4,1.1,9.2
-6.299999999999997,166.0,2.2,7.6,2.2,34.4
0.5,168.0,4.0,0.4,2.6,11.6
-6.699999999999989,193.0,2.4,18.3,2.8,16.8
-0.7999999999999972,171.0,1.6,0.5,3.7,43.6
-5.800000000000011,170.0,1.8,20.9,0.3,34.0
-4.700000000000003,188.0,1.2,15.8,3.8,35.6
-2.6999999999999886,204.0,1.7,13.1,0.1,6.8
1.2999999999999972,206.0,4.3,0.1,0.8,21.2
-2.9000000000000057,197.0,3.9,22.0,0.3,31.2
-0.8999999999999915,171.0,5.4,8.4,4.0,21.2
1.8000000000000114,198.0,4.1,4.2,0.5,16.8
-5.0,168.0,4.3,18.9,0.1,24.0
-1.7000000000000028,169.0,3.6,9.2,0.3,26.8
-3.0,166.0,5.2,11.1,1.9,26.8
-5.3999999999999915,185.0,1.4,19.7,2.1,28.8
