lifespan,genetic,length,mass,alcohol,bmi norm under,bmi norm over
94.9,95.3,188.0,78.6,4.7,0.0,0.0
84.3,84.7,200.0,94.8,1.0,0.0,0.0
85.9,86.4,175.0,79.7,2.3,0.0,1.0244897959183668
81.1,84.1,187.0,109.8,5.1,0.0,6.399239326260396
72.1,79.8,164.0,160.7,1.3,0.0,34.74866151100536
71.2,78.4,203.0,59.3,5.8,-4.109939576306143,0.0
89.8,88.7,155.0,97.7,3.6,0.0,15.66597294484911
77.8,84.0,185.0,74.0,4.6,0.0,0.0
75.3,80.7,185.0,61.8,3.2,-0.44302410518627156,0.0
87.2,86.5,189.0,93.6,3.9,0.0,1.2030738221214392
84.3,85.4,182.0,53.4,1.0,-2.3787586040333295,0.0
81.7,79.7,184.0,84.1,1.0,0.0,0.0
86.4,82.3,196.0,71.7,2.0,0.0,0.0
92.9,96.0,178.0,86.8,4.2,0.0,2.395530867314733
75.7,81.3,191.0,91.1,4.8,0.0,0.0
66.4,68.8,200.0,102.0,4.3,0.0,0.5
76.2,77.7,204.0,54.7,2.3,-5.35601691657055,0.0
80.6,83.1,187.0,85.8,0.4,0.0,0.0
82.8,83.0,179.0,57.0,2.1,-0.7102930620142942,0.0
64.2,64.6,208.0,129.7,0.3,0.0,4.978735207100584
66.0,68.0,169.0,70.1,5.7,0.0,0.0
76.1,83.9,178.0,52.0,4.2,-2.0879308168160584,0.0
80.8,79.3,171.0,53.0,1.1,-0.37476488492185567,0.0
84.9,91.0,192.0,90.6,2.3,0.0,0.0
83.5,81.8,186.0,97.1,0.9,0.0,3.0668285350907567
81.9,80.6,206.0,50.7,0.3,-6.552596851729662,0.0
76.9,79.1,190.0,68.6,5.4,0.0,0.0
84.3,87.0,167.0,96.5,2.1,0.0,9.601455771092546
70.2,72.3,175.0,88.1,3.4,0.0,3.767346938775507
86.8,88.9,161.0,74.0,0.5,0.0,3.5482813163072393
92.3,96.0,159.0,82.5,0.4,0.0,7.6332028005221275
76.1,81.1,169.0,63.4,0.7,0.0,0.0
73.7,76.2,168.0,84.4,3.8,0.0,4.90362811791384
80.0,84.4,182.0,86.8,4.2,0.0,1.2045646661031242
83.7,84.8,188.0,116.1,1.3,0.0,7.848574015391577
81.8,84.9,190.0,91.7,1.3,0.0,0.40166204986149623
72.2,78.3,162.0,94.7,5.7,0.0,11.084438347812828
82.2,83.6,206.0,87.0,5.1,0.0,0.0
80.2,80.5,173.0,59.1,1.8,0.0,0.0
75.2,75.5,187.0,72.9,4.3,0.0,0.0
74.2,77.6,169.0,100.8,1.4,0.0,10.292881901894198
79.1,82.1,194.0,153.8,3.7,0.0,15.865129131682437
68.5,69.4,194.0,61.9,2.3,-2.0529811882240416,0.0
86.4,86.8,193.0,119.4,2.0,0.0,7.054551800048323
66.2,73.5,189.0,123.6,4.5,0.0,9.60149491895524
66.9,65.9,192.0,52.0,1.4,-4.394097222222221,0.0
78.6,83.1,181.0,86.4,4.8,0.0,1.372821342449864
76.3,76.5,195.0,83.4,0.5,0.0,0.0
102.4,101.5,172.0,86.9,0.4,0.0,4.373985938345058
74.4,78.6,189.0,81.1,4.3,0.0,0.0
84.5,88.1,183.0,98.9,3.1,0.0,4.532085162292095
98.4,98.1,171.0,55.9,3.8,0.0,0.0
87.9,86.7,188.0,68.6,2.5,0.0,0.0
78.6,80.1,164.0,55.2,3.5,0.0,0.0
80.5,83.7,183.0,104.5,4.7,0.0,6.204276030935528
80.4,85.9,199.0,96.9,5.1,0.0,0.0
90.0,90.3,182.0,97.0,0.1,0.0,4.2839029102765345
88.5,89.0,175.0,92.0,4.8,0.0,5.040816326530614
78.7,85.9,167.0,120.0,2.9,0.0,18.027717021047728
81.9,86.4,170.0,58.4,2.7,0.0,0.0
87.0,86.1,170.0,81.7,0.4,0.0,3.269896193771629
78.1,84.6,192.0,53.4,0.6,-4.014322916666666,0.0
79.4,78.5,173.0,95.8,0.6,0.0,7.0090881753483245
76.3,80.4,176.0,74.0,2.2,0.0,0.0
85.1,91.4,203.0,155.7,0.3,0.0,12.78300856608994
82.9,89.1,175.0,59.9,5.6,0.0,0.0
86.5,85.0,201.0,96.4,0.4,0.0,0.0
82.5,78.6,170.0,95.1,1.3,0.0,7.906574394463668
79.4,83.7,172.0,99.7,0.3,0.0,8.700648999459169
84.5,81.9,188.0,141.4,0.4,0.0,15.006790402897245
94.2,93.9,188.0,54.7,0.8,-3.0235400633770926,0.0
72.7,77.7,172.0,56.8,1.1,0.0,0.0
78.7,80.7,174.0,100.6,0.6,0.0,8.227639054036196
80.5,83.8,166.0,71.3,0.3,0.0,0.8745826680214854
70.3,74.8,166.0,104.6,1.6,0.0,12.95906517636812
91.4,93.1,162.0,56.6,5.9,0.0,0.0
90.3,90.4,177.0,121.0,0.5,0.0,13.62236266717737
76.1,83.1,179.0,102.8,4.8,0.0,7.08389251271808
81.6,83.0,191.0,91.6,3.9,0.0,0.1089608289246442
75.1,78.3,181.0,64.4,5.6,0.0,0.0
76.7,77.6,187.0,53.0,0.8,-3.3437187222968934,0.0
78.4,80.4,198.0,59.2,4.7,-3.3995000510152007,0.0
70.1,71.1,175.0,112.8,4.5,0.0,11.832653061224491
62.4,68.1,171.0,118.7,3.7,0.0,15.59368694641087
70.5,73.7,207.0,76.7,0.3,-0.5999323204742204,0.0
76.4,80.9,168.0,135.5,3.6,0.0,23.008786848072567
99.4,101.1,181.0,108.3,1.2,0.0,8.057598974390281
83.1,88.7,203.0,51.1,0.5,-6.0997961610327796,0.0
74.7,75.6,204.0,117.5,0.7,0.0,3.23433294886582
75.5,79.9,193.0,118.9,0.6,0.0,6.9203200085908385
70.6,75.7,182.0,131.9,3.6,0.0,14.820070039850258
88.5,90.9,169.0,105.1,0.3,0.0,11.79843142747103
72.4,73.7,184.0,135.4,0.6,0.0,14.992911153119096
99.7,101.3,165.0,105.2,1.5,0.0,13.640955004591376
87.9,92.1,210.0,123.1,0.5,0.0,2.9138321995464835
69.1,73.3,191.0,56.0,2.1,-3.1495435980373347,0.0
75.8,82.0,180.0,70.8,5.5,0.0,0.0
79.0,82.3,167.0,129.6,4.4,0.0,21.469934382731545
73.2,78.6,193.0,139.2,0.9,0.0,12.370130741764875
97.6,98.0,189.0,104.1,1.7,0.0,4.142521206013271
77.4,82.7,193.0,155.8,2.0,0.0,16.826626218153514
73.4,74.1,184.0,72.9,0.9,0.0,0.0
76.9,79.1,188.0,76.8,5.1,0.0,0.0
86.7,89.3,184.0,78.9,6.0,0.0,0.0
101.2,98.6,184.0,82.3,0.8,0.0,0.0
65.7,70.7,207.0,99.5,0.3,0.0,0.0
90.8,93.2,157.0,92.6,0.8,0.0,12.567446955251732
80.2,79.7,172.0,54.8,2.1,0.0,0.0
92.1,91.5,187.0,98.4,0.3,0.0,3.139209013697844
87.0,87.6,183.0,121.1,0.8,0.0,11.161127534414277
87.2,91.4,191.0,134.9,1.7,0.0,11.978153011156493
94.4,97.6,189.0,89.9,0.2,0.0,0.16726855351194203
77.2,81.2,186.0,83.1,1.7,0.0,0.0
70.1,73.4,191.0,101.0,0.8,0.0,2.6856445821112374
78.9,85.9,189.0,108.2,1.3,0.0,5.2903054225805555
85.7,86.9,179.0,106.8,3.6,0.0,8.332292999594273
87.9,85.7,178.0,54.7,0.5,-1.2357656861507387,0.0
96.7,98.6,194.0,70.8,4.1,0.0,0.0
93.9,96.8,178.0,132.8,3.9,0.0,16.9138997601313
69.7,75.2,192.0,87.6,2.4,0.0,0.0
99.8,100.7,177.0,119.5,1.3,0.0,13.143573047336332
102.3,100.3,182.0,105.1,0.5,0.0,6.72925975123777
86.5,87.2,189.0,73.5,0.3,0.0,0.0
90.3,93.7,193.0,92.2,2.1,0.0,0.0
74.8,80.9,155.0,125.7,3.2,0.0,27.32049947970863
79.6,79.7,174.0,84.1,0.2,0.0,2.777777777777775
82.1,85.4,168.0,85.3,0.5,0.0,5.222505668934243
77.7,79.1,176.0,51.7,5.9,-1.80965909090909,0.0
64.0,66.4,195.0,77.2,4.0,0.0,0.0
72.9,75.3,182.0,99.7,0.4,0.0,5.099021857263615
84.5,85.2,186.0,131.3,1.3,0.0,12.952364435194816
96.4,98.1,210.0,85.0,5.0,0.0,0.0
59.6,65.2,177.0,80.7,4.4,0.0,0.7588815474480519
82.0,84.3,177.0,124.1,0.5,0.0,14.611861214848858
88.0,87.2,196.0,77.2,4.0,0.0,0.0
78.1,81.7,184.0,94.8,0.8,0.0,3.000945179584118
79.8,80.7,184.0,74.1,4.1,0.0,0.0
67.0,68.8,167.0,99.0,0.6,0.0,10.49786654236437
84.9,85.4,156.0,71.8,1.4,0.0,4.503616042077578
82.4,80.9,167.0,80.0,0.8,0.0,3.6851446806984853
78.2,80.2,180.0,51.3,5.6,-2.666666666666668,0.0
75.1,80.4,187.0,122.6,4.4,0.0,10.059624238611335
74.2,75.0,183.0,83.3,0.4,0.0,0.0
91.1,95.8,205.0,99.2,0.3,0.0,0.0
79.1,82.7,201.0,62.5,5.6,-3.030085888963141,0.0
91.3,93.0,170.0,84.4,2.1,0.0,4.204152249134953
85.7,87.6,208.0,67.1,0.4,-2.9905695266272225,0.0
75.8,78.9,161.0,52.2,2.9,0.0,0.0
83.4,83.6,197.0,113.3,1.8,0.0,4.194259063619263
83.3,82.9,193.0,102.6,1.5,0.0,2.5443636070767006
88.3,92.0,196.0,133.1,0.7,0.0,9.647022074135776
84.8,87.5,187.0,92.3,2.7,0.0,1.3948068289055975
89.1,92.5,176.0,74.5,4.8,0.0,0.0
86.3,90.1,184.0,110.5,0.8,0.0,7.6382325141776946
82.7,81.7,196.0,93.9,0.5,0.0,0.0
90.4,87.8,166.0,83.9,0.4,0.0,5.447089563071568
80.5,80.6,162.0,64.2,0.8,0.0,0.0
86.2,86.9,201.0,62.0,2.4,-3.1538452018514356,0.0
76.7,79.2,206.0,75.3,5.9,-0.7556320105570755,0.0
75.4,75.4,181.0,125.6,1.3,0.0,13.33826806263545
81.8,84.8,205.0,139.4,0.5,0.0,8.170731707317074
80.0,85.2,187.0,91.4,0.4,0.0,1.1374360147559237
80.3,83.4,175.0,71.3,1.0,0.0,0.0
75.2,80.6,193.0,116.5,5.3,0.0,6.2760074095948895
84.8,84.3,168.0,108.9,1.3,0.0,13.584183673469397
93.8,96.4,189.0,115.5,5.0,0.0,7.333921222810112
77.1,81.6,175.0,122.4,3.0,0.0,14.967346938775513
76.8,73.7,197.0,60.5,0.4,-2.910832538844083,0.0
70.7,79.8,156.0,116.2,2.1,0.0,22.74819197896121
84.8,86.9,190.0,58.9,4.2,-2.1842105263157876,0.0
73.7,72.1,196.0,80.0,1.7,0.0,0.0
81.6,84.4,180.0,63.7,2.1,0.0,0.0
83.7,83.9,164.0,81.2,0.3,0.0,5.190362879238556
82.7,89.4,183.0,101.8,0.7,0.0,5.398041147839585
83.9,90.1,191.0,99.4,4.4,0.0,2.247060113483734
87.3,87.6,187.0,85.4,3.9,0.0,0.0
83.6,85.5,163.0,121.6,0.5,0.0,20.767623922616586
79.7,79.8,182.0,70.4,4.8,0.0,0.0
76.8,80.2,195.0,71.8,0.7,0.0,0.0
80.3,81.8,175.0,119.3,0.2,0.0,13.955102040816328
75.6,81.5,164.0,93.4,3.2,0.0,9.726353361094596
83.9,84.8,176.0,88.6,4.0,0.0,3.6027892561983457
75.1,75.7,196.0,102.2,0.4,0.0,1.6034985422740569
82.2,81.1,180.0,63.3,0.9,0.0,0.0
77.1,75.1,162.0,79.9,2.0,0.0,5.445054107605543
90.6,91.6,162.0,85.8,0.2,0.0,7.693187014174661
72.7,69.9,207.0,78.1,5.2,-0.27320357534598116,0.0
79.8,79.9,186.0,64.4,3.6,0.0,0.0
77.3,82.2,194.0,74.1,4.2,0.0,0.0
95.5,97.5,186.0,98.3,3.9,0.0,3.413689443866339
83.0,85.0,181.0,61.8,0.2,0.0,0.0
85.2,87.7,191.0,74.1,0.9,0.0,0.0
82.0,84.7,209.0,84.7,0.8,0.0,0.0
74.4,76.3,170.0,103.4,1.3,0.0,10.778546712802772
74.7,79.3,197.0,123.3,5.2,0.0,6.7709809580251985
73.5,80.2,160.0,122.5,0.4,0.0,22.851562499999993
75.8,82.7,185.0,90.1,1.1,0.0,1.3257852447041607
73.2,74.5,190.0,104.0,0.6,0.0,3.80886426592798
79.5,82.6,176.0,73.7,4.2,0.0,0.0
96.0,101.5,183.0,63.5,1.9,0.0,0.0
76.4,75.7,180.0,63.0,1.1,0.0,0.0
78.5,81.1,190.0,56.5,3.9,-2.8490304709141263,0.0
83.6,84.6,193.0,113.2,2.2,0.0,5.390077585975465
89.7,92.5,193.0,87.5,4.7,0.0,0.0
92.2,95.4,165.0,106.3,0.7,0.0,14.044995408631777
77.7,77.4,165.0,68.3,0.5,0.0,0.08723599632690693
68.3,76.2,165.0,145.1,0.9,0.0,28.296602387511484
77.9,77.0,188.0,95.9,4.7,0.0,2.1333182435491196
93.8,99.0,168.0,117.3,0.6,0.0,16.56037414965987
81.4,84.4,172.0,105.1,0.7,0.0,10.525959978366686
77.7,79.2,172.0,111.4,0.9,0.0,12.655489453758797
87.1,89.0,183.0,120.2,0.6,0.0,10.8923825733823
75.0,78.5,206.0,138.2,0.4,0.0,7.566688660571209
79.0,82.9,165.0,100.6,1.2,0.0,11.951331496786047
72.2,74.3,170.0,95.0,0.5,0.0,7.871972318339104
96.3,98.9,188.0,61.3,1.5,-1.1561792666364852,0.0
75.3,76.7,176.0,120.6,0.6,0.0,13.93336776859504
74.1,76.4,183.0,86.5,5.8,0.0,0.8293768102959156
63.9,66.2,185.0,114.2,2.3,0.0,8.367421475529582
89.6,93.9,191.0,61.9,2.6,-1.5322633699734105,0.0
73.8,74.7,181.0,61.5,0.6,0.0,0.0
76.5,77.0,191.0,80.3,1.7,0.0,0.0
73.4,77.6,195.0,77.5,5.2,0.0,0.0
82.9,83.6,189.0,84.6,1.6,0.0,0.0
86.8,85.8,196.0,98.9,4.1,0.0,0.744481466055813
74.1,76.6,191.0,97.4,4.4,0.0,1.6988295276993526
77.7,77.1,189.0,83.3,0.7,0.0,0.0
85.6,86.1,193.0,131.5,0.4,0.0,10.30296115331955
84.8,85.9,192.0,60.1,4.6,-2.1968315972222214,0.0
77.2,78.4,173.0,109.5,2.1,0.0,11.586588258879345
85.3,87.4,194.0,114.3,4.0,0.0,5.369858645977256
73.3,81.0,177.0,58.1,1.9,0.0,0.0
63.9,67.2,200.0,69.3,1.5,-1.1750000000000007,0.0
91.8,95.2,203.0,56.5,0.3,-4.789402800359142,0.0
85.4,87.4,186.0,80.8,4.5,0.0,0.0
85.9,88.0,164.0,52.8,1.3,0.0,0.0
72.7,71.7,189.0,91.4,0.2,0.0,0.5871896083536328
77.1,84.8,175.0,67.7,1.0,0.0,0.0
87.1,88.0,184.0,107.8,1.0,0.0,6.840737240075612
73.1,76.7,202.0,123.0,0.2,0.0,5.144103519262817
99.2,100.1,183.0,79.9,4.0,0.0,0.0
92.6,90.6,194.0,102.0,1.6,0.0,2.101711127643746
76.9,78.9,192.0,124.2,0.6,0.0,8.69140625
77.0,78.8,190.0,118.8,4.9,0.0,7.908587257617732
74.6,77.6,188.0,117.9,1.0,0.0,8.357854232684474
74.6,73.9,187.0,152.9,5.1,0.0,18.724441648317075
71.2,69.5,187.0,55.0,0.1,-2.77178357974206,0.0
80.9,81.9,177.0,112.3,5.3,0.0,10.845382872099329
89.1,91.7,174.0,82.4,0.6,0.0,2.2162769190117615
73.9,75.8,179.0,82.6,2.3,0.0,0.7794700539933181
83.7,85.3,200.0,102.9,0.5,0.0,0.7250000000000014
82.6,83.6,165.0,98.9,0.7,0.0,11.326905417814515
87.1,85.4,193.0,132.7,1.0,0.0,10.625117452817527
84.7,86.2,174.0,110.5,1.3,0.0,11.497555819791252
90.4,94.2,175.0,75.1,0.8,0.0,0.0
83.8,83.0,175.0,79.4,0.6,0.0,0.9265306122448997
67.1,70.5,163.0,53.6,2.0,0.0,0.0
74.3,73.0,180.0,54.8,0.4,-1.586419753086421,0.0
85.9,90.2,167.0,74.3,3.1,0.0,1.6413281221987148
66.4,70.0,190.0,122.7,1.8,0.0,8.988919667590032
93.9,94.2,174.0,93.0,5.7,0.0,5.717399920729289
73.1,72.6,183.0,88.9,1.1,0.0,1.5460300397145303
88.5,94.8,177.0,111.4,5.7,0.0,10.558109100194706
74.9,77.6,196.0,83.6,5.2,0.0,0.0
65.9,68.9,212.0,80.8,0.5,-0.5220719117123558,0.0
76.1,80.5,199.0,119.6,2.7,0.0,5.201257544001411
90.2,91.6,186.0,105.2,1.0,0.0,5.40813966932593
79.3,84.0,186.0,71.8,4.5,0.0,0.0
71.5,75.6,194.0,62.3,3.5,-1.9466999681156345,0.0
79.2,80.5,191.0,60.3,3.1,-1.9708478386009176,0.0
72.9,77.0,186.0,114.2,0.7,0.0,8.009596485142787
72.7,78.3,168.0,59.9,3.1,0.0,0.0
79.8,83.2,194.0,86.3,4.6,0.0,0.0
87.3,87.5,212.0,105.0,0.5,0.0,0.0
71.4,70.2,174.0,105.9,0.9,0.0,9.978200554894968
68.8,73.0,191.0,99.3,0.1,0.0,2.2196485841945126
80.3,83.5,208.0,64.3,0.2,-3.6377588757396477,0.0
81.4,79.9,181.0,57.0,2.1,-1.1012636976893262,0.0
76.5,80.8,155.0,54.8,3.9,0.0,0.0
80.5,84.8,188.0,110.2,1.4,0.0,6.1792666364871
87.3,85.0,192.0,51.7,3.8,-4.475477430555554,0.0
79.7,78.5,207.0,59.1,5.0,-4.707379402086394,0.0
72.3,76.7,188.0,71.5,2.7,0.0,0.0
83.8,88.5,190.0,101.8,1.1,0.0,3.1994459833795013
76.5,80.2,173.0,71.1,4.4,0.0,0.0
71.1,71.1,191.0,75.5,1.8,0.0,0.0
88.3,93.2,166.0,80.0,2.7,0.0,4.031789809841779
85.2,84.3,198.0,51.0,5.5,-5.4911233547597185,0.0
79.2,85.5,187.0,93.0,2.8,0.0,1.5949841287997906
81.2,84.6,170.0,106.3,3.9,0.0,11.782006920415228
78.5,77.1,180.0,97.7,1.9,0.0,5.1543209876543195
76.2,78.0,207.0,95.5,1.0,0.0,0.0
83.4,85.1,204.0,91.2,0.6,0.0,0.0
83.0,86.3,172.0,85.9,0.4,0.0,4.035965386695516
58.7,65.0,193.0,144.1,1.8,0.0,13.685602298048266
89.7,90.9,183.0,94.6,3.1,0.0,3.2480814595837373
82.9,88.0,160.0,119.0,1.0,0.0,21.484374999999993
70.6,72.5,206.0,76.5,3.7,-0.47285323781694544,0.0
76.0,77.4,212.0,141.2,0.1,0.0,6.416874332502662
66.3,66.9,192.0,84.7,2.5,0.0,0.0
78.9,86.7,172.0,121.4,1.7,0.0,16.035694970254198
73.5,74.9,185.0,112.5,4.4,0.0,7.870708546384222
82.2,84.0,173.0,75.2,1.7,0.0,0.1261318453673681
90.1,95.0,173.0,105.6,4.7,0.0,10.283504293494602
75.1,78.1,179.0,128.0,0.5,0.0,14.94881558003808
82.6,83.2,200.0,118.1,4.7,0.0,4.524999999999999
101.2,101.7,205.0,104.2,3.1,0.0,0.0
66.8,68.5,198.0,62.6,1.7,-2.5322416079991825,0.0
80.8,83.1,174.0,58.5,5.2,0.0,0.0
76.2,80.0,198.0,125.7,0.2,0.0,7.06305479032752
77.8,83.3,208.0,83.0,0.7,0.0,0.0
79.1,84.6,186.0,89.6,0.7,0.0,0.8989478552433745
84.4,86.9,196.0,60.6,0.5,-2.725322782174093,0.0
68.1,70.1,169.0,113.3,4.2,0.0,14.669479359966395
71.7,77.3,170.0,134.7,2.1,0.0,21.608996539792386
77.3,81.7,200.0,110.0,5.2,0.0,2.5
67.5,73.5,195.0,67.6,5.1,-0.7222222222222214,0.0
83.5,86.9,172.0,57.6,0.8,0.0,0.0
95.2,96.5,186.0,108.0,1.9,0.0,6.217481789802285
88.9,91.8,192.0,63.6,0.4,-1.2473958333333321,0.0
84.0,85.7,177.0,66.0,1.6,0.0,0.0
80.5,83.1,185.0,85.7,1.2,0.0,0.04017531044557998
72.6,75.3,183.0,127.7,0.1,0.0,13.131923915315475
72.5,75.5,185.0,50.2,4.8,-3.83235938641344,0.0
93.5,91.9,208.0,131.9,0.5,0.0,5.487241124260354
83.5,83.8,211.0,121.5,2.2,0.0,2.29049212731071
70.4,73.6,185.0,159.8,1.4,0.0,21.691015339663984
84.7,85.4,178.0,65.2,0.3,0.0,0.0
76.9,78.4,174.0,71.1,0.7,0.0,0.0
60.5,66.0,202.0,80.0,4.9,0.0,0.0
95.2,91.0,182.0,78.1,0.1,0.0,0.0
60.3,65.1,201.0,111.1,0.5,0.0,2.499319323779119
84.1,87.4,181.0,118.1,0.4,0.0,11.048960654436677
80.6,81.3,163.0,89.0,3.7,0.0,8.497685272309838
69.8,70.0,197.0,68.5,2.6,-0.849455023319333,0.0
87.1,85.1,194.0,115.2,0.5,0.0,5.608991391221174
77.4,79.6,188.0,95.1,2.3,0.0,1.9069714803078313
92.0,90.0,188.0,80.6,5.6,0.0,0.0
84.4,87.9,193.0,76.8,0.7,0.0,0.0
73.4,73.4,173.0,76.0,2.0,0.0,0.393431120318084
89.8,91.0,183.0,101.3,0.5,0.0,5.248738391710706
80.4,83.6,178.0,123.7,0.5,0.0,14.04178765307411
77.8,81.7,184.0,115.7,4.2,0.0,9.174149338374292
80.0,84.5,211.0,116.8,4.5,0.0,1.234810538846837
63.9,69.0,189.0,50.6,5.0,-4.334663083340331,0.0
67.9,66.3,183.0,63.4,1.2,0.0,0.0
79.4,79.4,179.0,78.5,1.2,0.0,0.0
88.2,89.3,182.0,91.4,1.2,0.0,2.593285835044078
87.3,88.0,161.0,70.5,5.7,0.0,2.198024767562977
77.1,80.3,193.0,135.2,0.3,0.0,11.296276410104966
75.4,79.1,196.0,78.9,3.8,0.0,0.0
91.8,96.2,191.0,98.7,2.2,0.0,2.0551794084591997
70.5,77.9,169.0,127.4,4.5,0.0,19.60628129267183
88.9,86.4,183.0,119.5,2.3,0.0,10.68335871480187
72.6,74.5,204.0,79.3,0.6,0.0,0.0
75.3,84.0,183.0,129.6,0.3,0.0,13.699274388605204
80.3,81.5,181.0,57.9,2.8,-0.8265468087054728,0.0
90.6,90.6,178.0,53.9,4.1,-1.4882590581997235,0.0
67.5,68.0,180.0,87.3,1.2,0.0,1.9444444444444429
81.7,88.7,180.0,108.5,0.4,0.0,8.487654320987652
84.5,82.4,187.0,157.4,0.8,0.0,20.01129571906545
90.7,94.0,175.0,104.6,1.0,0.0,9.155102040816324
87.8,91.3,176.0,105.5,2.3,0.0,9.058626033057855
80.8,81.2,196.0,61.8,1.0,-2.4129529362765503,0.0
93.8,95.3,185.0,122.5,2.5,0.0,10.792549306062817
71.7,75.3,170.0,77.7,0.9,0.0,1.8858131487889302
80.5,82.9,187.0,78.2,0.9,0.0,0.0
88.3,91.2,204.0,142.7,1.2,0.0,9.289696270665125
83.7,83.9,167.0,115.8,1.2,0.0,16.521746925311056
83.4,85.7,163.0,128.4,1.0,0.0,23.32699762881554
71.0,74.1,171.0,138.5,0.6,0.0,22.365001196949493
77.8,79.3,174.0,104.6,0.2,0.0,9.548817545250358
97.6,99.0,200.0,123.2,1.1,0.0,5.800000000000001
77.7,77.9,179.0,149.3,0.9,0.0,21.59654817265379
61.0,67.2,171.0,155.3,1.0,0.0,28.11035874286106
84.2,85.5,186.0,61.9,1.9,-0.6077581223262847,0.0
73.5,76.2,187.0,69.9,0.7,0.0,0.0
82.0,84.6,202.0,64.6,0.5,-2.668218802078229,0.0
77.2,82.1,188.0,113.7,3.5,0.0,7.169533725667726
82.4,81.4,173.0,81.5,1.7,0.0,2.231113635604263
84.4,84.1,182.0,62.5,2.4,0.0,0.0
85.2,87.2,166.0,94.5,0.9,0.0,9.293801712875599
75.7,77.7,182.0,134.6,2.8,0.0,15.635188986837335
79.5,81.9,178.0,98.8,3.3,0.0,6.182931448049487
91.3,90.7,178.0,73.3,1.4,0.0,0.0
72.9,74.3,197.0,104.5,2.8,0.0,1.9267437965420378
88.4,88.2,193.0,124.5,1.2,0.0,8.423716072914708
78.5,79.9,186.0,67.7,1.4,0.0,0.0
83.2,81.4,186.0,54.7,0.1,-2.6889235749797677,0.0
74.1,79.2,187.0,87.9,3.9,0.0,0.1365495152849654
78.9,79.3,170.0,82.9,1.7,0.0,3.68512110726644
76.4,77.6,189.0,69.2,1.2,0.0,0.0
76.7,77.4,201.0,145.0,4.9,0.0,10.890200737605511
75.3,76.2,190.0,61.0,4.1,-1.6024930747922426,0.0
79.3,82.6,172.0,60.6,1.2,0.0,0.0
62.7,66.0,180.0,80.1,3.5,0.0,0.0
80.9,82.3,178.0,67.2,1.2,0.0,0.0
83.0,83.3,192.0,116.0,1.3,0.0,6.467013888888889
80.3,84.3,179.0,89.8,4.7,0.0,3.026590930370464
78.8,81.5,213.0,65.6,6.0,-4.040787762569154,0.0
83.7,84.6,185.0,80.2,2.3,0.0,0.0
68.2,69.0,190.0,124.8,0.3,0.0,9.570637119113577
96.9,100.7,182.0,99.7,0.8,0.0,5.099021857263615
71.0,77.0,182.0,79.4,0.4,0.0,0.0
83.1,86.1,175.0,67.0,3.7,0.0,0.0
79.8,80.6,199.0,53.9,0.5,-4.8892325951364874,0.0
88.8,89.5,171.0,64.7,1.3,0.0,0.0
81.4,81.0,201.0,76.2,1.3,0.0,0.0
79.1,84.9,212.0,132.9,1.2,0.0,4.570131719473121
92.3,97.0,182.0,92.9,4.2,0.0,3.046129694481344
70.7,71.4,179.0,131.3,1.0,0.0,15.978745981710937
88.2,92.8,162.0,88.8,2.1,0.0,8.836305441243702
74.5,76.3,194.0,72.1,2.5,0.0,0.0
77.9,79.4,197.0,55.5,5.1,-4.199193486047051,0.0
75.4,74.1,183.0,96.1,3.8,0.0,3.6959897279703746
78.3,80.5,173.0,129.3,1.7,0.0,18.202245313909586
81.4,83.6,185.0,123.2,2.3,0.0,10.997078159240317
67.7,68.8,173.0,85.8,1.6,0.0,3.667847238464365
77.7,79.1,198.0,142.9,3.3,0.0,11.450362207937971
81.2,83.3,179.0,81.3,3.1,0.0,0.3737398957585576
82.3,85.2,185.0,82.9,1.1,0.0,0.0
81.3,82.4,198.0,153.6,1.8,0.0,14.179675543311909
80.5,81.9,179.0,59.9,5.5,0.0,0.0
91.8,91.3,212.0,59.7,0.7,-5.21680313278747,0.0
75.2,80.0,189.0,72.6,0.5,0.0,0.0
83.0,81.3,171.0,82.9,4.4,0.0,3.350603604527894
80.2,78.8,190.0,113.6,4.4,0.0,6.468144044321328
92.4,91.8,183.0,58.2,0.8,-1.121159186598586,0.0
75.6,75.4,183.0,65.7,5.7,0.0,0.0
86.1,85.2,187.0,95.8,1.4,0.0,2.395693328376556
82.9,87.6,188.0,51.9,0.6,-3.815753734721593,0.0
69.6,73.5,211.0,52.4,4.3,-6.73027335414748,0.0
78.7,80.0,198.0,144.7,4.6,0.0,11.909499030711153
78.2,77.8,184.0,53.9,5.1,-2.579631379962194,0.0
91.9,93.1,191.0,78.1,0.6,0.0,0.0
74.6,75.1,202.0,137.7,0.7,0.0,8.74669150083325
84.8,85.2,179.0,116.6,1.1,0.0,11.390874192440933
73.0,73.6,170.0,102.7,4.5,0.0,10.536332179930803
91.6,93.4,173.0,73.3,4.4,0.0,0.0
72.7,73.4,194.0,99.3,4.1,0.0,1.3843128919119998
84.2,84.2,178.0,75.0,0.9,0.0,0.0
73.4,77.2,177.0,67.9,0.8,0.0,0.0
75.3,77.6,188.0,94.2,0.7,0.0,1.6523313716613863
79.2,80.6,202.0,80.6,0.5,0.0,0.0
80.6,82.6,176.0,90.4,3.0,0.0,4.183884297520663
93.1,93.9,189.0,87.8,6.0,0.0,0.0
83.2,83.5,167.0,93.7,5.5,0.0,8.597475707268103
