lifespan,genetic,length,mass,exercise,alcohol,sugar,bmi under,bmi over,bmi obese,bmi morbid,smoking few,smoking some,smoking more,smoking alot,smoking most
70.4,73.5,187.0,73.7,3.2,1.0,36.0,False,True,False,False,False,False,True,False,False
84.5,87.3,201.0,88.2,4.8,4.5,24.4,False,True,False,False,False,False,True,False,False
74.5,76.6,189.0,88.0,1.7,0.4,32.4,False,True,False,False,False,False,False,True,False
80.5,81.8,160.0,79.7,3.5,2.3,19.2,False,False,False,True,False,False,True,False,False
72.9,75.5,200.0,117.1,4.3,3.1,31.6,False,False,True,False,False,False,True,False,False
95.6,91.2,174.0,51.8,4.2,1.2,39.6,True,False,False,False,True,False,False,False,False
79.3,80.7,213.0,75.5,1.7,0.2,24.4,True,False,False,False,False,False,True,False,False
81.9,85.4,186.0,57.2,1.7,0.7,28.8,True,False,False,False,False,False,False,True,False
79.6,81.4,180.0,135.1,2.9,3.6,31.2,False,False,False,True,True,False,False,False,False
83.3,81.2,167.0,61.8,4.5,0.3,40.0,False,True,False,False,True,False,False,False,False
72.8,77.1,178.0,66.3,1.5,1.3,30.8,False,True,False,False,False,False,False,False,True
98.9,100.8,182.0,69.7,1.8,1.3,10.0,False,True,False,False,False,False,False,True,False
69.9,78.5,180.0,107.4,1.1,5.4,24.8,False,False,False,True,False,False,False,True,False
84.8,81.4,160.0,87.2,3.5,0.0,14.8,False,False,False,True,False,False,False,False,False
69.2,69.5,188.0,87.2,2.3,1.3,24.4,False,True,False,False,True,False,False,False,False
76.7,75.9,213.0,60.7,1.7,2.4,22.0,True,False,False,False,True,False,False,False,False
62.0,71.7,177.0,110.0,0.1,5.9,18.0,False,False,False,True,False,False,False,True,False
83.3,84.7,175.0,124.5,0.5,0.4,11.6,False,False,False,True,True,False,False,False,False
79.9,80.8,186.0,70.6,2.6,2.1,27.2,False,True,False,False,True,False,False,False,False
80.2,80.3,200.0,88.0,2.1,1.4,33.6,False,True,False,False,True,False,False,False,False
88.1,89.5,200.0,79.4,0.7,3.1,12.0,False,True,False,False,False,True,False,False,False
79.7,79.4,200.0,107.8,1.8,0.5,23.2,False,False,True,False,True,False,False,False,False
78.6,85.2,194.0,74.4,1.3,4.6,32.4,False,True,False,False,False,False,False,True,False
63.2,65.2,213.0,100.9,0.7,0.5,24.0,False,True,False,False,False,False,True,False,False
73.8,77.3,195.0,83.9,1.7,1.1,42.8,False,True,False,False,False,False,False,True,False
88.0,88.5,169.0,120.4,2.6,1.6,24.0,False,False,False,True,True,False,False,False,False
90.6,91.8,199.0,80.3,2.8,5.3,18.0,False,True,False,False,False,False,True,False,False
73.6,74.7,213.0,62.7,1.4,1.2,10.0,True,False,False,False,False,True,False,False,False
79.4,79.4,173.0,67.9,1.7,1.3,39.2,False,True,False,False,True,False,False,False,False
94.0,97.2,184.0,51.8,2.4,0.8,17.2,True,False,False,False,False,False,True,False,False
88.2,89.2,199.0,135.0,1.4,1.1,42.4,False,False,False,True,True,False,False,False,False
82.2,84.0,196.0,69.3,2.6,3.8,34.8,True,False,False,False,False,True,False,False,False
61.0,66.1,194.0,155.8,4.4,0.8,13.6,False,False,False,True,False,False,False,True,False
86.8,92.1,195.0,142.5,2.3,0.7,25.2,False,False,False,True,False,False,False,False,True
74.6,74.9,172.0,100.7,1.9,2.7,32.8,False,False,False,True,True,False,False,False,False
77.8,78.6,184.0,109.5,3.6,2.4,20.8,False,False,False,True,False,True,False,False,False
77.1,77.7,201.0,100.2,2.8,0.3,13.2,False,True,False,False,False,False,False,False,True
80.9,77.4,197.0,76.3,3.6,0.3,14.4,False,True,False,False,True,False,False,False,False
78.5,82.9,160.0,93.4,1.7,5.1,18.8,False,False,False,True,False,False,True,False,False
76.2,77.2,192.0,86.0,1.8,0.3,10.4,False,True,False,False,True,False,False,False,False
79.4,84.6,184.0,132.5,2.5,0.9,39.6,False,False,False,True,False,False,True,False,False
68.7,72.6,172.0,85.0,1.7,3.9,12.0,False,False,True,False,False,False,False,True,False
99.9,99.2,185.0,72.6,1.9,4.2,16.0,False,True,False,False,True,False,False,False,False
80.3,82.3,173.0,151.6,2.7,5.0,24.8,False,False,False,True,True,False,False,False,False
80.7,85.0,180.0,133.7,2.1,1.9,36.8,False,False,False,True,False,False,True,False,False
74.6,79.9,186.0,139.7,1.7,3.8,23.6,False,False,False,True,False,False,False,True,False
97.1,98.7,160.0,71.9,2.8,4.7,15.2,False,False,True,False,False,False,True,False,False
89.8,92.7,176.0,98.3,1.5,0.4,30.0,False,False,False,True,False,False,True,False,False
72.0,73.5,168.0,96.0,2.4,4.7,34.8,False,False,False,True,False,False,True,False,False
75.1,77.6,188.0,86.1,1.4,0.2,21.6,False,True,False,False,False,False,False,True,False
74.4,80.8,186.0,58.6,2.2,4.0,34.8,True,False,False,False,False,False,False,False,True
68.0,67.6,173.0,121.3,3.9,0.3,42.8,False,False,False,True,True,False,False,False,False
77.5,79.4,193.0,67.3,0.6,0.9,25.2,True,False,False,False,False,True,False,False,False
73.4,75.4,190.0,65.2,2.0,3.5,20.4,True,False,False,False,False,False,True,False,False
87.4,86.9,196.0,93.6,3.8,4.8,47.6,False,True,False,False,True,False,False,False,False
78.7,79.8,167.0,142.2,3.1,0.9,23.6,False,False,False,True,True,False,False,False,False
72.2,73.4,191.0,66.6,1.5,5.8,29.2,True,False,False,False,True,False,False,False,False
78.0,77.8,203.0,87.8,2.3,5.4,15.6,False,True,False,False,True,False,False,False,False
63.8,69.3,197.0,94.4,2.0,0.1,46.4,False,True,False,False,False,False,False,False,True
70.1,72.5,191.0,68.0,1.4,2.3,17.2,False,True,False,False,False,True,False,False,False
86.7,88.2,198.0,109.0,1.2,0.9,39.6,False,False,True,False,True,False,False,False,False
72.6,77.6,200.0,64.4,1.0,5.2,13.2,True,False,False,False,False,False,False,False,True
83.7,84.9,172.0,61.5,3.2,4.5,22.0,False,True,False,False,False,True,False,False,False
82.9,86.2,174.0,81.7,1.4,0.7,45.6,False,False,True,False,False,False,True,False,False
75.5,73.5,180.0,78.8,4.3,0.6,12.8,False,True,False,False,False,True,False,False,False
67.2,71.7,176.0,67.5,1.7,3.2,13.6,False,True,False,False,False,False,False,True,False
76.6,79.2,194.0,112.3,1.2,2.2,36.8,False,False,True,False,False,True,False,False,False
84.8,84.6,198.0,125.6,3.9,0.4,24.8,False,False,False,True,True,False,False,False,False
88.4,90.7,190.0,60.5,1.9,0.5,30.4,True,False,False,False,False,False,True,False,False
76.6,76.6,180.0,108.0,2.1,3.1,11.2,False,False,False,True,True,False,False,False,False
68.8,74.4,190.0,151.9,3.9,1.1,23.6,False,False,False,True,False,False,False,True,False
92.7,92.8,185.0,53.9,1.6,4.0,35.6,True,False,False,False,True,False,False,False,False
79.4,84.9,170.0,125.7,2.6,0.2,10.4,False,False,False,True,False,False,False,True,False
78.5,78.9,172.0,84.9,3.1,5.8,54.0,False,False,True,False,True,False,False,False,False
93.5,93.1,172.0,95.0,3.3,0.3,18.8,False,False,False,True,True,False,False,False,False
75.3,75.4,174.0,104.6,2.0,0.4,24.4,False,False,False,True,True,False,False,False,False
71.9,73.9,200.0,96.7,3.2,1.7,35.6,False,True,False,False,False,False,True,False,False
80.4,79.2,187.0,84.8,1.7,0.4,23.2,False,True,False,False,True,False,False,False,False
73.6,75.3,173.0,105.7,3.1,1.6,19.2,False,False,False,True,False,False,False,True,False
85.0,84.6,170.0,83.3,2.7,2.7,16.0,False,False,True,False,True,False,False,False,False
79.6,84.6,193.0,125.1,1.3,3.1,16.8,False,False,False,True,False,False,False,True,False
73.1,74.5,192.0,140.1,1.9,0.9,28.8,False,False,False,True,True,False,False,False,False
90.2,91.1,203.0,54.0,2.1,5.2,3.2,True,False,False,False,True,False,False,False,False
81.9,82.1,176.0,53.2,2.1,0.7,8.8,True,False,False,False,False,True,False,False,False
88.2,87.8,183.0,63.9,1.1,0.6,32.4,False,True,False,False,True,False,False,False,False
86.7,87.0,185.0,61.9,2.6,0.5,18.0,True,False,False,False,False,True,False,False,False
73.7,79.5,166.0,120.3,1.4,3.9,34.4,False,False,False,True,False,False,False,True,False
82.1,85.5,179.0,128.6,2.0,5.6,23.2,False,False,False,True,True,False,False,False,False
75.9,77.7,186.0,50.2,3.3,0.6,28.4,True,False,False,False,False,False,False,False,True
85.9,85.5,165.0,83.4,4.7,1.0,33.2,False,False,False,True,False,True,False,False,False
79.5,80.9,174.0,78.6,1.9,6.0,8.8,False,False,True,False,True,False,False,False,False
66.2,66.5,186.0,94.5,2.5,5.9,45.6,False,False,True,False,True,False,False,False,False
98.3,96.3,177.0,62.2,2.8,2.0,8.4,False,True,False,False,True,False,False,False,False
79.8,82.6,189.0,97.6,0.4,1.9,13.6,False,False,True,False,False,False,True,False,False
79.4,82.1,164.0,93.8,4.5,0.3,30.4,False,False,False,True,False,False,False,True,False
100.4,101.8,175.0,73.5,3.0,1.3,16.0,False,True,False,False,False,False,True,False,False
69.3,73.9,174.0,98.9,2.5,0.7,44.8,False,False,False,True,False,False,False,False,True
76.2,78.7,184.0,87.5,2.5,2.3,47.2,False,False,True,False,False,False,True,False,False
87.1,91.9,190.0,115.5,1.1,1.6,6.8,False,False,False,True,False,False,False,True,False
83.2,81.8,182.0,81.5,2.4,5.1,15.2,False,True,False,False,True,False,False,False,False
79.7,80.4,187.0,115.1,4.2,2.5,27.6,False,False,False,True,False,True,False,False,False
81.6,82.9,193.0,107.8,1.7,0.5,25.6,False,False,True,False,False,False,False,True,False
74.8,73.7,195.0,87.5,5.0,3.9,19.6,False,True,False,False,False,False,True,False,False
91.9,96.0,171.0,84.8,2.0,0.6,53.2,False,False,True,False,False,False,False,True,False
84.2,84.2,179.0,110.9,4.2,0.5,28.4,False,False,False,True,False,False,False,True,False
76.3,81.1,179.0,124.9,1.9,1.6,16.8,False,False,False,True,False,False,False,True,False
79.1,81.7,193.0,127.0,0.8,0.5,28.0,False,False,False,True,False,True,False,False,False
69.3,75.7,175.0,89.5,0.7,5.4,3.2,False,False,True,False,False,False,False,True,False
81.9,85.2,172.0,85.7,0.8,1.7,13.6,False,False,True,False,False,True,False,False,False
77.3,79.9,211.0,63.6,0.6,0.6,46.4,True,False,False,False,False,False,True,False,False
83.0,83.7,189.0,109.9,2.9,3.3,37.2,False,False,False,True,True,False,False,False,False
78.8,82.2,180.0,61.0,1.7,3.1,22.8,False,True,False,False,False,True,False,False,False
100.1,99.5,175.0,76.9,4.1,4.4,15.2,False,False,True,False,True,False,False,False,False
73.1,80.9,168.0,114.2,2.0,4.3,38.4,False,False,False,True,False,False,False,False,True
81.6,80.8,191.0,114.3,1.9,0.4,32.4,False,False,False,True,True,False,False,False,False
81.4,81.0,183.0,101.7,1.5,0.6,19.6,False,False,False,True,True,False,False,False,False
80.4,80.2,203.0,113.5,3.7,1.2,16.0,False,False,True,False,False,True,False,False,False
76.1,76.3,195.0,147.0,3.3,0.7,27.2,False,False,False,True,True,False,False,False,False
78.5,86.5,180.0,133.1,0.4,5.6,29.6,False,False,False,True,False,False,False,True,False
84.4,82.8,187.0,57.5,3.6,0.5,34.8,True,False,False,False,False,True,False,False,False
87.5,92.3,160.0,50.1,1.0,3.5,19.2,False,True,False,False,False,False,False,False,True
70.8,72.1,205.0,100.7,1.6,0.6,18.4,False,True,False,False,False,True,False,False,False
84.5,87.3,207.0,103.7,2.7,0.5,18.0,False,True,False,False,False,False,False,False,True
84.7,88.1,170.0,83.0,2.1,5.8,40.8,False,False,True,False,False,False,False,True,False
78.8,82.5,166.0,64.2,1.5,0.2,18.0,False,True,False,False,False,False,False,False,True
74.0,80.9,170.0,90.5,0.7,5.3,45.2,False,False,False,True,False,False,True,False,False
69.4,69.9,175.0,79.9,1.5,5.9,24.4,False,False,True,False,True,False,False,False,False
78.7,80.2,193.0,71.2,5.1,4.2,26.8,False,True,False,False,False,False,False,True,False
80.8,79.6,180.0,59.1,3.1,0.5,23.2,True,False,False,False,True,False,False,False,False
78.7,77.2,197.0,129.7,5.0,5.0,9.6,False,False,False,True,True,False,False,False,False
62.8,68.6,178.0,81.5,2.7,4.3,24.4,False,False,True,False,False,False,False,True,False
81.3,79.6,192.0,96.0,4.7,0.1,42.0,False,False,True,False,True,False,False,False,False
85.8,88.5,189.0,63.4,3.0,3.4,49.2,True,False,False,False,False,False,True,False,False
85.5,87.5,168.0,103.2,2.1,1.4,31.6,False,False,False,True,False,False,True,False,False
84.8,86.3,173.0,121.6,0.8,0.4,30.0,False,False,False,True,True,False,False,False,False
80.5,80.7,164.0,80.1,3.4,1.7,8.4,False,False,True,False,False,False,True,False,False
71.7,71.5,180.0,135.8,3.6,1.0,22.0,False,False,False,True,True,False,False,False,False
86.8,86.5,184.0,80.0,1.2,0.7,24.4,False,True,False,False,False,False,False,False,False
71.3,77.8,196.0,124.7,2.1,0.8,12.0,False,False,False,True,False,False,False,True,False
90.5,87.6,198.0,77.3,5.1,0.4,39.2,False,True,False,False,True,False,False,False,False
68.4,74.3,172.0,124.8,2.0,1.2,32.0,False,False,False,True,False,False,False,False,True
88.2,90.3,191.0,83.7,3.0,0.7,15.2,False,True,False,False,False,False,True,False,False
77.7,79.7,186.0,113.7,0.9,0.2,29.6,False,False,False,True,False,True,False,False,False
68.1,74.1,198.0,50.3,2.2,4.1,34.8,True,False,False,False,False,False,False,False,True
93.5,91.0,191.0,82.2,3.4,1.1,7.6,False,True,False,False,True,False,False,False,False
75.5,79.6,164.0,56.3,1.7,0.4,10.4,False,True,False,False,False,False,False,True,False
60.9,65.2,197.0,58.6,3.3,3.2,26.8,True,False,False,False,False,False,True,False,False
76.6,79.1,191.0,97.1,1.5,5.5,13.6,False,False,True,False,False,True,False,False,False
87.1,89.5,195.0,139.6,4.6,0.3,38.8,False,False,False,True,False,False,False,True,False
94.7,95.1,164.0,74.9,1.6,0.9,36.8,False,False,True,False,True,False,False,False,False
82.4,84.0,195.0,103.5,2.8,5.2,17.2,False,False,True,False,True,False,False,False,False
77.4,80.3,174.0,127.1,2.7,1.6,31.6,False,False,False,True,False,True,False,False,False
72.9,78.0,164.0,76.3,2.3,5.1,12.0,False,False,True,False,False,False,True,False,False
79.7,81.1,172.0,120.1,1.6,3.0,48.0,False,False,False,True,True,False,False,False,False
83.6,85.5,207.0,62.8,3.1,6.0,14.4,True,False,False,False,False,True,False,False,False
77.7,79.2,205.0,138.5,1.2,1.9,26.8,False,False,False,True,True,False,False,False,False
79.0,76.9,174.0,113.3,4.9,1.8,33.6,False,False,False,True,True,False,False,False,False
81.4,83.9,185.0,82.1,0.9,5.4,21.2,False,True,False,False,False,False,True,False,False
89.4,90.0,178.0,83.0,5.1,0.5,11.2,False,False,True,False,False,False,False,False,True
84.3,84.8,201.0,88.6,4.1,2.4,22.0,False,True,False,False,False,False,True,False,False
65.7,71.5,169.0,120.1,1.6,4.9,23.6,False,False,False,True,False,False,False,True,False
80.9,85.7,191.0,129.1,1.6,0.5,25.2,False,False,False,True,False,False,False,True,False
88.7,86.5,191.0,72.5,5.2,4.9,22.0,False,True,False,False,True,False,False,False,False
71.6,75.6,169.0,130.2,1.6,0.4,29.6,False,False,False,True,False,False,True,False,False
82.2,84.2,188.0,51.4,3.0,4.4,50.0,True,False,False,False,False,False,False,True,False
79.9,81.2,176.0,109.5,2.4,5.5,3.2,False,False,False,True,True,False,False,False,False
94.9,93.2,170.0,53.4,2.1,0.1,17.2,True,False,False,False,True,False,False,False,False
73.9,74.4,177.0,73.3,4.2,0.7,21.2,False,True,False,False,False,False,True,False,False
81.0,79.8,169.0,57.2,2.4,1.9,9.2,False,True,False,False,True,False,False,False,False
74.7,78.1,200.0,68.5,1.6,2.8,21.2,True,False,False,False,False,False,True,False,False
87.5,88.0,181.0,93.3,3.4,0.0,14.0,False,False,True,False,False,True,False,False,False
95.2,95.6,162.0,80.9,1.5,5.5,7.6,False,False,False,True,True,False,False,False,False
84.9,86.2,173.0,79.2,2.3,0.6,16.0,False,False,True,False,False,False,True,False,False
75.8,81.7,177.0,97.1,2.0,0.7,13.6,False,False,False,True,False,False,False,True,False
84.2,84.9,179.0,118.2,2.8,0.3,33.6,False,False,False,True,False,True,False,False,False
63.3,73.4,169.0,145.3,0.9,1.8,12.4,False,False,False,True,False,False,False,True,False
81.6,83.2,190.0,122.2,0.7,0.5,16.4,False,False,False,True,False,True,False,False,False
64.7,67.7,178.0,87.1,1.1,0.2,14.8,False,False,True,False,False,False,False,True,False
78.3,78.9,178.0,55.2,1.4,0.1,18.0,True,False,False,False,True,False,False,False,False
94.4,93.9,200.0,75.0,2.1,0.8,24.8,False,True,False,False,True,False,False,False,False
83.4,82.6,197.0,86.2,2.9,3.5,7.6,False,True,False,False,False,True,False,False,False
79.5,82.7,177.0,127.7,1.2,5.1,42.4,False,False,False,True,True,False,False,False,False
83.0,83.6,185.0,55.4,2.3,2.0,12.8,True,False,False,False,False,False,True,False,False
74.4,73.6,184.0,58.9,5.3,0.3,45.6,True,False,False,False,False,True,False,False,False
100.2,101.9,186.0,50.8,1.4,1.6,20.0,True,False,False,False,False,True,False,False,False
91.8,94.2,181.0,152.5,4.3,0.3,18.8,False,False,False,True,False,False,False,True,False
83.9,87.4,192.0,141.4,1.5,0.8,16.4,False,False,False,True,False,False,True,False,False
98.5,99.5,170.0,122.9,3.9,4.6,14.8,False,False,False,True,False,False,True,False,False
95.4,98.4,167.0,88.5,1.4,0.4,21.2,False,False,False,True,False,False,True,False,False
80.5,79.2,175.0,64.0,2.0,2.1,9.6,False,True,False,False,True,False,False,False,False
71.3,70.6,171.0,58.3,3.5,4.6,14.8,False,True,False,False,False,True,False,False,False
78.4,78.6,193.0,128.7,2.3,0.1,15.2,False,False,False,True,True,False,False,False,False
76.7,77.2,177.0,88.4,1.9,0.4,32.0,False,False,True,False,False,True,False,False,False
90.4,93.7,193.0,89.8,1.7,4.1,35.6,False,True,False,False,False,False,True,False,False
72.8,76.5,169.0,51.7,1.2,1.3,3.2,True,False,False,False,False,False,True,False,False
68.2,67.4,181.0,61.7,2.1,4.1,32.0,False,True,False,False,True,False,False,False,False
91.0,90.8,193.0,114.8,4.2,3.7,41.6,False,False,False,True,False,True,False,False,False
81.3,80.5,188.0,82.1,2.0,0.4,21.6,False,True,False,False,True,False,False,False,False
93.0,90.7,198.0,106.1,4.6,0.2,39.6,False,False,True,False,False,True,False,False,False
83.3,84.5,178.0,57.3,2.2,3.8,28.8,True,False,False,False,False,True,False,False,False
74.7,81.8,158.0,143.6,3.8,0.8,42.0,False,False,False,True,False,False,False,True,False
90.2,91.3,198.0,69.2,2.4,0.8,32.0,True,False,False,False,False,False,False,False,True
85.3,84.3,163.0,61.8,2.6,2.0,3.6,False,True,False,False,False,True,False,False,False
75.1,79.0,186.0,92.1,2.0,0.3,45.6,False,False,True,False,False,False,False,True,False
78.3,78.3,162.0,125.1,3.5,0.7,28.4,False,False,False,True,True,False,False,False,False
77.3,77.2,188.0,64.9,3.5,0.2,48.8,True,False,False,False,True,False,False,False,False
81.3,81.5,169.0,136.3,5.0,1.7,14.0,False,False,False,True,False,True,False,False,False
65.5,66.5,188.0,114.7,3.7,2.5,40.4,False,False,False,True,False,True,False,False,False
88.7,87.8,177.0,83.0,4.8,0.7,24.8,False,False,True,False,False,False,True,False,False
79.5,85.7,203.0,73.4,2.7,2.0,29.6,True,False,False,False,False,False,False,True,False
71.1,76.1,188.0,93.5,2.6,1.6,54.0,False,False,True,False,False,False,False,True,False
72.0,82.7,163.0,137.6,1.5,0.2,21.6,False,False,False,True,False,False,False,True,False
79.8,80.6,185.0,89.0,1.4,0.7,6.8,False,False,True,False,False,True,False,False,False
74.1,72.6,186.0,53.1,4.6,1.4,55.2,True,False,False,False,True,False,False,False,False
75.0,77.3,167.0,78.0,0.7,4.3,47.6,False,False,True,False,False,True,False,False,False
91.3,90.6,197.0,122.9,2.9,0.9,24.8,False,False,False,True,True,False,False,False,False
81.8,81.1,166.0,60.8,3.7,5.3,15.6,False,True,False,False,True,False,False,False,False
78.9,80.4,183.0,67.0,0.9,0.3,41.6,False,True,False,False,False,True,False,False,False
82.2,83.5,176.0,83.3,4.7,3.9,14.0,False,False,True,False,False,False,True,False,False
79.0,78.5,194.0,63.5,0.9,0.7,15.6,True,False,False,False,True,False,False,False,False
