lifespan,mass,exercise,alcohol,sugar,bmi under,bmi over,bmi obese,bmi morbid,smoking few,smoking some,smoking more,smoking alot,smoking most
78.5,128.7,4.3,3.8,16.0,False,False,False,True,True,False,False,False,False
83.2,92.8,2.0,5.7,30.8,False,True,False,False,False,False,True,False,False
84.1,61.5,1.3,1.3,44.8,True,False,False,False,False,False,True,False,False
75.3,54.9,1.6,0.6,11.2,True,False,False,False,False,True,False,False,False
95.1,87.8,4.0,3.7,19.6,False,False,True,False,True,False,False,False,False
90.9,95.2,2.1,0.8,28.0,False,False,True,False,True,False,False,False,False
69.2,56.3,2.5,1.2,14.4,True,False,False,False,True,False,False,False,False
95.2,121.0,3.1,1.3,44.8,False,False,False,True,False,False,False,True,False
88.1,59.0,1.4,2.0,42.0,True,False,False,False,True,False,False,False,False
73.3,54.7,3.6,0.6,34.0,True,False,False,False,False,False,True,False,False
70.3,83.6,3.8,0.7,18.4,False,True,False,False,True,False,False,False,False
83.8,102.0,2.7,0.4,33.6,False,False,False,True,False,True,False,False,False
77.6,68.7,0.8,0.2,28.0,True,False,False,False,False,True,False,False,False
74.6,60.2,0.2,1.0,28.0,False,True,False,False,False,False,False,True,False
84.8,98.5,2.9,0.6,19.6,False,False,False,True,True,False,False,False,False
85.5,95.3,2.9,0.6,40.4,False,False,True,False,False,True,False,False,False
82.5,161.5,3.9,4.4,21.6,False,False,False,True,True,False,False,False,False
79.2,69.2,2.0,2.1,16.8,False,True,False,False,True,False,False,False,False
70.7,86.7,2.7,2.2,26.4,False,False,False,True,False,False,True,False,False
93.7,61.3,1.3,1.4,26.4,False,True,False,False,False,False,False,True,False
76.4,103.9,4.7,4.0,18.8,False,False,True,False,False,False,False,True,False
82.7,91.4,1.6,0.7,17.2,False,False,True,False,False,True,False,False,False
78.4,91.6,1.7,1.2,44.0,False,False,False,True,True,False,False,False,False
81.4,66.8,0.3,0.5,22.4,False,True,False,False,False,True,False,False,False
81.6,59.8,0.7,0.9,20.8,True,False,False,False,False,False,False,False,True
85.7,70.9,3.8,0.4,34.0,False,True,False,False,False,True,False,False,False
87.8,95.1,2.3,1.4,17.2,False,False,True,False,True,False,False,False,False
71.7,54.1,2.3,5.1,48.8,False,True,False,False,False,False,False,True,False
78.1,80.5,1.5,5.0,24.8,False,True,False,False,False,True,False,False,False
81.8,75.9,2.1,3.6,44.8,False,True,False,False,False,False,False,True,False
79.5,103.0,3.0,0.7,23.2,False,False,False,True,False,False,False,True,False
83.7,114.6,2.3,5.0,44.0,False,False,True,False,False,True,False,False,False
67.5,121.3,1.2,0.5,15.6,False,False,False,True,False,False,False,False,True
79.7,68.3,2.3,0.4,24.8,False,False,True,False,False,False,True,False,False
69.3,141.8,3.3,0.5,14.8,False,False,False,True,False,False,True,False,False
75.0,59.7,1.4,0.8,20.8,True,False,False,False,False,False,False,True,False
93.8,104.1,1.4,2.3,35.2,False,False,True,False,False,True,False,False,False
79.7,73.8,0.2,1.6,22.4,False,True,False,False,False,True,False,False,False
75.7,52.3,4.7,0.1,33.2,True,False,False,False,False,False,False,False,False
96.3,130.3,0.9,0.9,31.6,False,False,False,True,False,False,False,False,True
77.2,111.3,1.0,0.6,13.2,False,False,False,True,True,False,False,False,False
87.5,78.2,2.7,2.2,21.6,True,False,False,False,True,False,False,False,False
76.3,86.4,2.0,2.5,43.2,False,False,True,False,False,True,False,False,False
77.1,80.3,2.3,5.2,18.4,False,False,True,False,False,False,True,False,False
87.3,66.2,3.9,1.6,19.2,True,False,False,False,True,False,False,False,False
79.0,124.2,3.4,0.6,26.8,False,False,False,True,False,False,False,True,False
78.5,81.1,2.3,1.3,23.2,False,True,False,False,False,False,True,False,False
92.9,61.9,1.4,3.7,24.4,True,False,False,False,False,False,False,True,False
84.0,108.1,1.3,1.3,42.8,False,False,True,False,False,True,False,False,False
75.9,62.2,2.8,1.9,28.4,False,True,False,False,False,False,False,True,False
76.6,52.3,2.6,0.4,15.6,True,False,False,False,False,True,False,False,False
96.6,114.3,1.4,0.4,32.4,False,False,False,True,False,False,True,False,False
78.4,128.7,1.4,3.3,34.4,False,False,False,True,True,False,False,False,False
96.6,93.3,2.0,0.4,28.8,False,False,True,False,False,False,False,True,False
78.5,115.1,2.4,4.8,42.8,False,False,True,False,True,False,False,False,False
84.8,104.8,1.6,0.4,11.2,False,False,True,False,True,False,False,False,False
71.5,95.4,3.0,3.3,24.4,False,True,False,False,True,False,False,False,False
90.0,61.1,0.4,4.7,14.8,False,True,False,False,False,True,False,False,False
89.0,76.3,2.7,0.2,23.2,False,True,False,False,True,False,False,False,False
85.8,102.7,1.5,4.0,16.8,False,False,True,False,False,True,False,False,False
69.9,154.2,2.9,3.0,20.0,False,False,False,True,False,True,False,False,False
89.5,84.8,1.8,1.9,24.0,False,False,True,False,False,False,False,True,False
85.3,72.1,2.7,5.5,32.8,False,True,False,False,False,False,False,False,True
80.4,143.5,3.4,1.6,12.8,False,False,False,True,False,False,False,False,True
88.6,101.8,2.6,1.0,55.2,False,False,False,True,False,True,False,False,False
80.6,85.6,3.0,0.6,30.0,False,False,True,False,True,False,False,False,False
82.5,63.9,2.1,0.3,14.4,False,True,False,False,False,True,False,False,False
62.7,68.4,2.5,0.3,41.6,True,False,False,False,False,False,True,False,False
71.6,77.1,2.5,0.9,12.0,False,True,False,False,False,True,False,False,False
77.1,54.4,4.0,4.8,10.0,False,True,False,False,False,True,False,False,False
86.4,52.6,1.7,0.7,48.8,True,False,False,False,False,True,False,False,False
77.9,70.7,1.2,4.5,38.4,False,True,False,False,True,False,False,False,False
77.8,96.7,5.3,0.8,24.8,False,False,False,True,False,False,False,True,False
84.6,68.7,1.6,0.2,14.0,False,True,False,False,True,False,False,False,False
85.1,117.6,1.1,0.4,49.2,False,False,False,True,True,False,False,False,False
63.1,83.5,2.1,0.5,34.8,False,False,True,False,False,False,False,True,False
96.4,112.1,2.4,2.2,33.2,False,False,False,True,True,False,False,False,False
77.6,99.0,2.2,5.0,42.0,False,True,False,False,True,False,False,False,False
73.1,100.9,1.6,0.3,24.8,False,False,False,True,False,False,False,True,False
65.9,63.4,2.2,2.1,10.0,False,True,False,False,False,True,False,False,False
77.6,81.8,2.3,0.5,19.2,False,True,False,False,True,False,False,False,False
80.3,107.9,3.2,0.8,24.8,False,False,False,True,True,False,False,False,False
95.5,71.1,1.7,2.0,17.2,True,False,False,False,False,True,False,False,False
97.4,78.7,2.3,0.8,26.0,False,True,False,False,False,False,False,True,False
69.6,89.7,2.8,5.2,27.6,False,True,False,False,True,False,False,False,False
87.1,99.2,2.3,5.7,12.8,False,False,True,False,True,False,False,False,False
77.1,87.6,1.1,3.7,28.8,False,False,True,False,True,False,False,False,False
69.2,108.2,1.2,4.7,14.8,False,False,True,False,False,False,False,False,True
83.6,63.1,3.9,0.6,17.6,True,False,False,False,True,False,False,False,False
68.6,74.4,5.4,0.5,11.2,False,True,False,False,False,False,False,False,False
99.4,157.7,2.1,0.6,30.8,False,False,False,True,False,True,False,False,False
95.8,58.6,2.5,1.6,19.2,True,False,False,False,False,True,False,False,False
74.9,60.9,0.4,4.6,26.8,True,False,False,False,False,True,False,False,False
91.1,84.8,2.5,1.4,19.6,False,True,False,False,True,False,False,False,False
86.8,88.4,4.5,0.2,26.8,False,True,False,False,True,False,False,False,False
72.2,89.4,1.5,1.7,20.0,False,True,False,False,False,False,False,True,False
91.7,76.5,1.4,0.6,22.4,False,True,False,False,True,False,False,False,False
67.9,81.3,2.4,0.3,26.8,False,True,False,False,True,False,False,False,False
79.0,109.0,3.0,0.4,43.6,False,False,False,True,False,True,False,False,False
86.8,133.8,2.1,0.3,26.4,False,False,False,True,False,False,True,False,False
63.8,153.8,1.7,0.4,10.4,False,False,False,True,False,False,True,False,False
92.2,62.6,4.5,0.7,18.0,False,True,False,False,False,False,False,False,False
77.5,152.4,1.3,5.0,17.2,False,False,False,True,True,False,False,False,False
80.5,103.3,1.8,0.3,4.0,False,False,False,True,False,True,False,False,False
80.8,92.2,2.5,4.7,3.6,False,True,False,False,False,False,True,False,False
85.8,161.7,3.3,1.0,18.8,False,False,False,True,True,False,False,False,False
65.6,52.0,2.7,0.5,33.6,True,False,False,False,False,False,False,False,True
77.3,88.8,1.5,1.2,29.6,False,False,False,True,False,False,False,False,False
74.7,128.4,0.5,3.8,33.2,False,False,False,True,False,False,False,True,False
99.2,76.3,2.3,5.1,21.2,False,True,False,False,True,False,False,False,False
76.8,105.5,1.6,0.6,31.2,False,False,False,True,False,True,False,False,False
84.3,110.7,0.1,6.0,14.4,False,False,True,False,True,False,False,False,False
77.1,100.2,2.3,1.5,18.8,False,False,True,False,False,False,True,False,False
87.9,80.7,0.3,4.8,21.6,False,True,False,False,False,True,False,False,False
73.0,117.0,3.4,0.3,40.4,False,False,False,True,True,False,False,False,False
83.4,66.3,0.1,4.8,18.8,False,True,False,False,False,False,False,True,False
73.6,65.4,2.5,0.9,14.8,True,False,False,False,False,True,False,False,False
80.0,82.0,2.4,1.0,36.8,False,True,False,False,False,False,False,True,False
71.7,68.1,1.5,0.5,8.4,True,False,False,False,False,False,False,True,False
79.4,114.6,2.4,1.1,26.4,False,False,False,True,True,False,False,False,False
81.7,119.1,2.2,1.7,38.8,False,False,False,True,True,False,False,False,False
89.1,127.1,2.3,1.2,40.4,False,False,False,True,True,False,False,False,False
83.4,85.6,0.2,4.6,18.0,False,False,True,False,False,False,True,False,False
75.9,141.3,4.2,0.6,33.6,False,False,False,True,False,False,False,True,False
64.2,120.4,3.5,4.0,33.6,False,False,False,True,False,False,False,True,False
73.6,86.5,1.0,1.6,33.2,False,False,True,False,True,False,False,False,False
73.3,57.3,2.0,3.0,27.2,True,False,False,False,False,False,True,False,False
66.3,64.2,1.9,0.3,54.8,False,True,False,False,True,False,False,False,False
63.2,92.0,2.5,2.2,33.6,False,True,False,False,False,True,False,False,False
66.5,98.3,0.8,0.8,24.4,False,False,True,False,False,True,False,False,False
82.2,113.8,1.0,5.8,51.6,False,False,True,False,False,True,False,False,False
71.1,67.8,1.7,2.6,15.6,False,False,True,False,False,False,False,True,False
77.1,107.2,1.7,0.1,39.6,False,False,False,True,True,False,False,False,False
76.5,106.5,2.2,0.1,11.6,False,False,False,True,False,False,True,False,False
82.5,133.8,4.2,1.2,8.8,False,False,False,True,False,False,False,True,False
72.1,98.9,3.0,1.9,22.4,False,False,True,False,False,True,False,False,False
79.0,92.9,2.8,0.3,37.2,False,False,False,True,False,False,False,True,False
74.3,56.3,0.8,0.6,38.0,False,True,False,False,False,False,False,False,True
76.9,127.9,2.9,1.9,36.4,False,False,False,True,True,False,False,False,False
83.9,98.3,1.5,1.1,30.0,False,False,False,True,False,False,True,False,False
74.0,98.8,1.4,0.1,14.8,False,False,False,True,False,True,False,False,False
80.5,59.7,2.0,2.3,15.2,False,True,False,False,False,True,False,False,False
82.7,84.0,3.5,0.7,28.8,False,False,False,True,True,False,False,False,False
80.3,84.9,3.4,0.5,15.2,False,False,True,False,False,False,True,False,False
89.8,97.1,2.2,4.5,18.8,False,False,False,True,True,False,False,False,False
89.3,72.1,2.3,0.4,17.2,False,True,False,False,False,False,False,True,False
82.7,138.8,1.2,1.2,18.4,False,False,False,True,True,False,False,False,False
91.6,83.9,1.8,0.9,18.4,False,True,False,False,False,True,False,False,False
80.8,99.5,2.7,2.1,27.6,False,False,True,False,False,False,False,False,True
99.8,76.6,1.2,0.2,34.0,True,False,False,False,True,False,False,False,False
80.2,70.4,1.6,4.6,46.0,True,False,False,False,False,False,False,True,False
89.3,75.7,1.7,0.8,20.0,False,True,False,False,False,False,True,False,False
87.8,81.5,2.5,0.3,28.4,False,False,True,False,True,False,False,False,False
79.2,65.2,2.1,0.4,38.8,False,True,False,False,False,False,False,True,False
88.8,77.8,5.1,0.5,46.4,False,True,False,False,False,True,False,False,False
84.5,63.9,5.4,3.3,23.6,False,True,False,False,False,False,True,False,False
90.4,52.8,1.5,5.2,44.0,False,True,False,False,True,False,False,False,False
73.9,104.6,2.3,5.7,16.0,False,False,False,True,False,False,False,True,False
86.7,88.6,1.6,0.7,28.4,False,False,False,True,False,False,True,False,False
82.9,77.8,4.1,4.5,14.0,False,True,False,False,False,False,True,False,False
79.7,64.6,2.3,0.3,32.4,True,False,False,False,False,False,True,False,False
74.2,100.4,1.4,4.0,21.2,False,False,False,True,False,True,False,False,False
78.7,107.8,2.1,0.8,44.8,False,False,False,True,False,False,False,False,True
80.8,95.8,1.6,1.2,38.4,False,False,True,False,False,True,False,False,False
78.1,92.1,2.8,0.9,20.4,False,True,False,False,True,False,False,False,False
79.4,66.7,3.4,0.5,32.8,True,False,False,False,False,False,False,False,True
79.9,107.8,1.4,4.7,34.4,False,False,True,False,False,False,False,True,False
82.3,74.9,1.3,2.3,37.6,False,False,True,False,True,False,False,False,False
85.5,87.0,1.4,4.1,14.8,False,False,True,False,True,False,False,False,False
78.2,89.1,1.8,1.3,20.0,False,True,False,False,True,False,False,False,False
81.9,107.5,3.9,1.7,52.8,False,False,False,True,False,False,False,True,False
76.6,88.7,2.2,0.6,17.2,False,False,True,False,True,False,False,False,False
70.4,73.7,3.2,1.0,36.0,False,True,False,False,False,False,True,False,False
84.5,88.2,4.8,4.5,24.4,False,True,False,False,False,False,True,False,False
74.5,88.0,1.7,0.4,32.4,False,True,False,False,False,False,False,True,False
80.5,79.7,3.5,2.3,19.2,False,False,False,True,False,False,True,False,False
72.9,117.1,4.3,3.1,31.6,False,False,True,False,False,False,True,False,False
95.6,51.8,4.2,1.2,39.6,True,False,False,False,True,False,False,False,False
79.3,75.5,1.7,0.2,24.4,True,False,False,False,False,False,True,False,False
81.9,57.2,1.7,0.7,28.8,True,False,False,False,False,False,False,True,False
79.6,135.1,2.9,3.6,31.2,False,False,False,True,True,False,False,False,False
83.3,61.8,4.5,0.3,40.0,False,True,False,False,True,False,False,False,False
72.8,66.3,1.5,1.3,30.8,False,True,False,False,False,False,False,False,True
98.9,69.7,1.8,1.3,10.0,False,True,False,False,False,False,False,True,False
69.9,107.4,1.1,5.4,24.8,False,False,False,True,False,False,False,True,False
84.8,87.2,3.5,0.0,14.8,False,False,False,True,False,False,False,False,False
69.2,87.2,2.3,1.3,24.4,False,True,False,False,True,False,False,False,False
76.7,60.7,1.7,2.4,22.0,True,False,False,False,True,False,False,False,False
62.0,110.0,0.1,5.9,18.0,False,False,False,True,False,False,False,True,False
83.3,124.5,0.5,0.4,11.6,False,False,False,True,True,False,False,False,False
79.9,70.6,2.6,2.1,27.2,False,True,False,False,True,False,False,False,False
80.2,88.0,2.1,1.4,33.6,False,True,False,False,True,False,False,False,False
88.1,79.4,0.7,3.1,12.0,False,True,False,False,False,True,False,False,False
79.7,107.8,1.8,0.5,23.2,False,False,True,False,True,False,False,False,False
78.6,74.4,1.3,4.6,32.4,False,True,False,False,False,False,False,True,False
63.2,100.9,0.7,0.5,24.0,False,True,False,False,False,False,True,False,False
73.8,83.9,1.7,1.1,42.8,False,True,False,False,False,False,False,True,False
88.0,120.4,2.6,1.6,24.0,False,False,False,True,True,False,False,False,False
90.6,80.3,2.8,5.3,18.0,False,True,False,False,False,False,True,False,False
73.6,62.7,1.4,1.2,10.0,True,False,False,False,False,True,False,False,False
79.4,67.9,1.7,1.3,39.2,False,True,False,False,True,False,False,False,False
94.0,51.8,2.4,0.8,17.2,True,False,False,False,False,False,True,False,False
88.2,135.0,1.4,1.1,42.4,False,False,False,True,True,False,False,False,False
82.2,69.3,2.6,3.8,34.8,True,False,False,False,False,True,False,False,False
61.0,155.8,4.4,0.8,13.6,False,False,False,True,False,False,False,True,False
86.8,142.5,2.3,0.7,25.2,False,False,False,True,False,False,False,False,True
74.6,100.7,1.9,2.7,32.8,False,False,False,True,True,False,False,False,False
77.8,109.5,3.6,2.4,20.8,False,False,False,True,False,True,False,False,False
77.1,100.2,2.8,0.3,13.2,False,True,False,False,False,False,False,False,True
80.9,76.3,3.6,0.3,14.4,False,True,False,False,True,False,False,False,False
78.5,93.4,1.7,5.1,18.8,False,False,False,True,False,False,True,False,False
76.2,86.0,1.8,0.3,10.4,False,True,False,False,True,False,False,False,False
79.4,132.5,2.5,0.9,39.6,False,False,False,True,False,False,True,False,False
68.7,85.0,1.7,3.9,12.0,False,False,True,False,False,False,False,True,False
99.9,72.6,1.9,4.2,16.0,False,True,False,False,True,False,False,False,False
80.3,151.6,2.7,5.0,24.8,False,False,False,True,True,False,False,False,False
80.7,133.7,2.1,1.9,36.8,False,False,False,True,False,False,True,False,False
74.6,139.7,1.7,3.8,23.6,False,False,False,True,False,False,False,True,False
97.1,71.9,2.8,4.7,15.2,False,False,True,False,False,False,True,False,False
89.8,98.3,1.5,0.4,30.0,False,False,False,True,False,False,True,False,False
72.0,96.0,2.4,4.7,34.8,False,False,False,True,False,False,True,False,False
75.1,86.1,1.4,0.2,21.6,False,True,False,False,False,False,False,True,False
74.4,58.6,2.2,4.0,34.8,True,False,False,False,False,False,False,False,True
68.0,121.3,3.9,0.3,42.8,False,False,False,True,True,False,False,False,False
77.5,67.3,0.6,0.9,25.2,True,False,False,False,False,True,False,False,False
73.4,65.2,2.0,3.5,20.4,True,False,False,False,False,False,True,False,False
87.4,93.6,3.8,4.8,47.6,False,True,False,False,True,False,False,False,False
78.7,142.2,3.1,0.9,23.6,False,False,False,True,True,False,False,False,False
72.2,66.6,1.5,5.8,29.2,True,False,False,False,True,False,False,False,False
78.0,87.8,2.3,5.4,15.6,False,True,False,False,True,False,False,False,False
63.8,94.4,2.0,0.1,46.4,False,True,False,False,False,False,False,False,True
70.1,68.0,1.4,2.3,17.2,False,True,False,False,False,True,False,False,False
