dif_lifespan,mass,exercise,smoking,alcohol,sugar
-3.5999999999999943,122.7,1.6,14.1,1.8,17.2
-0.29999999999999716,93.0,2.9,5.6,5.7,52.4
0.5,88.9,1.7,0.1,1.1,11.6
-6.299999999999997,111.4,1.4,20.2,5.7,36.4
-2.6999999999999886,83.6,2.8,10.3,5.2,22.0
-3.0,80.8,4.6,19.0,0.5,21.2
-4.400000000000006,119.6,2.6,18.3,2.7,34.8
-1.3999999999999915,105.2,0.9,9.4,1.0,28.4
-4.700000000000003,71.8,1.0,17.5,4.5,28.8
-4.099999999999994,62.3,3.7,19.9,3.5,12.8
-1.2999999999999972,60.3,5.4,8.5,3.1,7.2
-4.099999999999994,114.2,0.6,10.6,0.7,11.6
-5.599999999999994,59.9,1.6,19.6,3.1,7.6
-3.4000000000000057,86.3,1.1,11.6,4.6,31.6
-0.20000000000000284,105.0,1.6,2.7,0.5,14.4
1.2000000000000028,105.9,3.3,0.1,0.9,25.6
-4.200000000000003,99.3,2.0,20.2,0.1,12.8
-3.200000000000003,64.3,1.9,14.7,0.2,29.6
1.5,57.0,2.8,0.9,2.1,22.4
-4.299999999999997,54.8,1.9,15.0,3.9,30.4
-4.299999999999997,110.2,1.1,15.7,1.4,13.6
2.299999999999997,51.7,4.7,1.4,3.8,28.0
1.2000000000000028,59.1,2.7,3.2,5.0,38.4
-4.400000000000006,71.5,2.5,13.6,2.7,23.2
-4.700000000000003,101.8,2.4,21.9,1.1,22.0
-3.700000000000003,71.1,4.2,18.9,4.4,14.8
0.0,75.5,2.9,12.0,1.8,26.0
-4.900000000000006,80.0,3.8,20.1,2.7,10.4
0.9000000000000057,51.0,2.6,0.1,5.5,16.8
-6.299999999999997,93.0,1.2,17.6,2.8,14.8
-3.3999999999999915,106.3,3.4,7.8,3.9,26.8
1.4000000000000057,97.7,2.4,0.8,1.9,14.4
-1.7999999999999972,95.5,2.9,16.4,1.0,13.6
-1.6999999999999886,91.2,3.3,9.6,0.6,19.6
-3.299999999999997,85.9,1.8,9.0,0.4,54.0
-6.299999999999997,144.1,2.2,20.6,1.8,20.8
-1.2000000000000028,94.6,1.4,4.4,3.1,36.4
-5.099999999999994,119.0,1.6,10.6,1.0,36.8
-1.9000000000000057,76.5,2.7,16.0,3.7,22.8
-1.4000000000000057,141.2,3.1,7.3,0.1,39.2
-0.6000000000000085,84.7,3.2,9.3,2.5,8.4
-7.799999999999997,121.4,1.9,16.0,1.7,17.2
-1.4000000000000057,112.5,2.6,5.2,4.4,24.8
-1.7999999999999972,75.2,1.0,8.1,1.7,14.0
-4.900000000000006,105.6,1.5,12.2,4.7,27.6
-3.0,128.0,1.7,10.1,0.5,30.4
-0.6000000000000085,118.1,1.5,0.1,4.7,36.4
-0.5,104.2,1.3,0.9,3.1,28.4
-1.7000000000000028,62.6,0.5,8.8,1.7,3.6
-2.299999999999997,58.5,1.8,11.8,5.2,32.0
-3.799999999999997,125.7,1.8,12.5,0.2,38.8
-5.5,83.0,0.8,15.6,0.7,21.6
-5.5,89.6,2.3,16.2,0.7,24.4
-2.5,60.6,3.9,11.9,0.5,30.8
-2.0,113.3,2.1,2.8,4.2,12.8
-5.599999999999994,134.7,0.4,11.6,2.1,11.2
-4.400000000000006,110.0,0.9,13.4,5.2,46.4
-6.0,67.6,2.0,20.7,5.1,15.2
-3.4000000000000057,57.6,0.5,11.1,0.8,7.2
-1.2999999999999972,108.0,1.5,1.1,1.9,16.8
-2.8999999999999915,63.6,2.5,13.0,0.4,17.6
-1.7000000000000028,66.0,1.3,4.8,1.6,49.6
-2.5999999999999943,85.7,2.9,17.2,1.2,17.6
-2.700000000000003,127.7,4.0,19.0,0.1,20.8
-3.0,50.2,0.5,5.4,4.8,48.4
1.5999999999999943,131.9,3.8,8.3,0.5,35.2
-0.29999999999999716,121.5,4.4,12.0,2.2,23.6
-3.1999999999999886,159.8,1.9,4.4,1.4,20.8
-0.7000000000000028,65.2,1.7,6.1,0.3,19.2
-1.5,71.1,3.8,15.7,0.7,27.2
-5.5,80.0,2.4,13.5,4.9,33.2
4.200000000000003,78.1,3.7,1.9,0.1,20.4
-4.799999999999997,111.1,2.3,20.2,0.5,39.2
-3.3000000000000114,118.1,1.8,13.4,0.4,26.8
-0.7000000000000028,89.0,2.7,5.3,3.7,29.2
-0.20000000000000284,68.5,2.2,0.4,2.6,52.0
2.0,115.2,3.4,0.6,0.5,15.6
-2.1999999999999886,95.1,4.3,20.1,2.3,8.8
2.0,80.6,3.2,1.2,5.6,26.4
-3.5,76.8,0.4,13.5,0.7,35.2
0.0,76.0,2.4,4.1,2.0,17.2
-1.2000000000000028,101.3,1.3,9.5,0.5,33.2
-3.1999999999999886,123.7,2.4,13.9,0.5,40.0
-3.9000000000000057,115.7,1.8,8.0,4.2,30.8
-4.5,116.8,3.4,19.2,4.5,21.2
-5.100000000000001,50.6,2.0,13.0,5.0,45.6
1.6000000000000085,63.4,3.3,0.1,1.2,27.2
0.0,78.5,4.3,7.5,1.2,18.0
-1.0999999999999943,91.4,2.4,8.7,1.2,24.4
-0.7000000000000028,70.5,3.0,0.5,5.7,10.4
-3.200000000000003,135.2,1.2,10.6,0.3,28.4
-3.6999999999999886,78.9,1.2,11.4,3.8,43.6
-4.400000000000006,98.7,1.7,16.1,2.2,25.6
-7.400000000000006,127.4,2.2,15.1,4.5,29.6
2.5,119.5,3.7,0.7,2.3,32.0
-1.9000000000000057,79.3,2.1,13.7,0.6,10.8
-8.700000000000003,129.6,0.9,18.1,0.3,34.0
-1.2000000000000028,57.9,2.6,8.1,2.8,22.8
0.0,53.9,3.3,7.2,4.1,19.2
-0.5,87.3,4.5,11.8,1.2,41.6
-7.0,108.5,0.8,20.6,0.4,20.4
2.0999999999999943,157.4,5.1,0.3,0.8,22.8
-3.299999999999997,104.6,1.3,10.2,1.0,43.2
-3.5,105.5,1.6,12.3,2.3,13.6
-0.4000000000000057,61.8,2.6,7.9,1.0,54.0
-1.5,122.5,1.2,0.1,2.5,35.2
-3.5999999999999943,77.7,2.6,15.2,0.9,25.2
-2.4000000000000057,78.2,3.7,21.8,0.9,39.2
-2.9000000000000057,142.7,1.6,7.8,1.2,19.6
-0.20000000000000284,115.8,4.1,6.5,1.2,46.0
-2.299999999999997,128.4,2.4,1.4,1.0,38.4
-3.0999999999999943,138.5,3.2,8.1,0.6,36.8
-1.5,104.6,1.5,6.2,0.2,10.0
-1.4000000000000057,123.2,2.3,4.4,1.1,26.0
-0.20000000000000284,149.3,4.7,0.1,0.9,33.6
-6.200000000000003,155.3,1.5,8.8,1.0,48.8
-1.2999999999999972,61.9,3.3,12.6,1.9,20.4
-2.700000000000003,69.9,0.9,13.8,0.7,17.6
-2.5999999999999943,64.6,1.7,13.8,0.5,21.2
-4.8999999999999915,113.7,1.4,19.4,3.5,20.4
1.0,81.5,2.6,2.2,1.7,19.2
0.30000000000001137,62.5,2.5,3.5,2.4,46.4
-2.0,94.5,1.6,6.5,0.9,42.4
-2.0,134.6,1.4,2.0,2.8,25.2
-2.4000000000000057,98.8,2.7,9.5,3.3,6.8
0.5999999999999943,73.3,2.8,1.2,1.4,38.8
-1.3999999999999915,104.5,2.7,14.7,2.8,35.6
0.20000000000000284,124.5,2.1,3.1,1.2,19.6
-1.4000000000000057,67.7,2.4,12.6,1.4,29.2
1.7999999999999972,54.7,3.8,7.8,0.1,16.0
-5.1000000000000085,87.9,2.2,15.7,3.9,23.6
-0.3999999999999915,82.9,2.7,2.3,1.7,51.6
-1.1999999999999886,69.2,2.8,8.4,1.2,22.4
-0.7000000000000028,145.0,2.4,1.6,4.9,20.8
-0.9000000000000057,61.0,1.3,1.0,4.1,13.2
-3.299999999999997,60.6,2.1,18.9,1.2,27.6
-3.299999999999997,80.1,3.6,12.2,3.5,33.6
-1.3999999999999915,67.2,4.7,11.9,1.2,13.6
-0.29999999999999716,116.0,3.9,12.6,1.3,8.0
-4.0,89.8,1.9,12.9,4.7,12.4
-2.700000000000003,65.6,2.3,11.2,6.0,36.0
-0.8999999999999915,80.2,1.0,0.6,2.3,36.8
-0.7999999999999972,124.8,1.5,2.6,0.3,34.4
-3.799999999999997,99.7,1.0,14.5,0.8,11.6
-6.0,79.4,0.9,16.4,0.4,28.8
-3.0,67.0,0.3,9.8,3.7,14.0
-0.7999999999999972,53.9,0.7,3.3,0.5,10.0
-0.7000000000000028,64.7,2.3,7.6,1.3,37.2
0.4000000000000057,76.2,1.5,1.8,1.3,35.2
-5.800000000000011,132.9,1.3,18.9,1.2,15.2
-4.700000000000003,92.9,3.6,17.8,4.2,22.0
-0.7000000000000028,131.3,2.3,0.4,1.0,33.2
-4.599999999999994,88.8,1.2,16.4,2.1,20.8
-1.7999999999999972,72.1,0.8,2.8,2.5,36.0
-1.5,55.5,1.7,4.3,5.1,28.8
1.3000000000000114,96.1,4.4,5.8,3.8,21.2
-2.200000000000003,129.3,2.0,5.9,1.7,11.6
-2.1999999999999886,123.2,1.0,4.5,2.3,6.8
-1.0999999999999943,85.8,2.1,6.0,1.6,24.8
-1.3999999999999915,142.9,2.4,4.3,3.3,16.8
-2.0999999999999943,81.3,1.3,8.2,3.1,32.0
-2.9000000000000057,82.9,1.6,8.5,1.1,20.0
-1.1000000000000085,153.6,2.5,2.8,1.8,28.4
-1.4000000000000057,59.9,1.2,4.2,5.5,20.0
0.5,59.7,4.1,18.3,0.7,27.2
-4.799999999999997,72.6,0.6,19.4,0.5,20.8
1.7000000000000028,82.9,4.4,1.7,4.4,18.8
1.4000000000000057,113.6,3.7,1.6,4.4,44.8
0.6000000000000085,58.2,2.0,0.3,0.8,30.4
0.19999999999998863,65.7,2.9,0.3,5.7,17.2
0.8999999999999915,95.8,2.3,0.3,1.4,11.2
-4.699999999999989,51.9,1.6,20.6,0.6,26.0
-3.9000000000000057,52.4,2.5,19.6,4.3,28.0
-1.2999999999999972,144.7,1.4,1.9,4.6,30.0
0.4000000000000057,53.9,5.2,14.8,5.1,4.4
-1.1999999999999886,78.1,0.8,5.6,0.6,20.0
-0.5,137.7,2.1,5.8,0.7,23.6
-0.4000000000000057,116.6,1.6,0.1,1.1,38.0
-0.5999999999999943,102.7,1.8,0.1,4.5,17.6
-1.8000000000000114,73.3,1.6,7.2,4.4,16.4
-0.7000000000000028,99.3,0.8,0.4,4.1,40.4
0.0,75.0,4.1,11.5,0.9,35.2
-3.799999999999997,67.9,1.0,11.8,0.8,30.0
-2.299999999999997,94.2,2.4,20.4,0.7,26.8
-1.3999999999999915,80.6,2.8,13.5,0.5,26.0
-2.0,90.4,2.2,18.8,3.0,18.8
-0.8000000000000114,87.8,1.3,0.0,6.0,17.2
-0.29999999999999716,93.7,2.2,5.4,5.5,20.0
-1.6000000000000085,109.3,4.6,16.5,0.3,22.8
-5.8999999999999915,107.1,0.3,15.0,3.2,36.4
-4.799999999999997,96.6,1.6,9.4,4.9,47.6
-5.3999999999999915,105.4,1.6,16.0,4.3,20.8
-2.8999999999999915,61.9,0.6,8.9,0.5,29.2
-1.2999999999999972,95.1,1.2,4.6,1.4,34.4
-3.5,112.7,4.0,10.2,4.9,42.8
-1.7999999999999972,55.2,1.4,11.0,1.1,25.6
-5.299999999999997,81.9,1.0,18.1,3.6,24.4
1.3999999999999915,101.0,1.8,0.0,0.4,6.8
-1.5999999999999943,66.9,4.1,14.5,1.6,18.4
-1.2000000000000028,108.2,1.7,1.7,0.8,30.0
0.10000000000000853,107.4,2.4,2.1,5.1,43.6
-6.099999999999994,57.1,3.7,19.0,3.9,35.6
-3.4000000000000057,116.2,1.8,10.0,0.7,13.2
0.20000000000000284,96.5,2.8,1.6,0.3,27.6
-0.20000000000000284,98.2,3.6,6.5,4.7,18.4
-6.200000000000003,121.0,2.3,13.4,1.1,26.8
-4.299999999999997,108.3,3.5,20.2,0.4,27.6
0.0,62.9,3.4,16.8,0.5,20.0
2.5,60.0,5.4,2.8,0.5,27.2
-0.7000000000000028,82.4,1.5,3.3,1.3,29.6
-5.700000000000003,163.6,1.4,8.4,0.3,55.2
-2.299999999999997,72.0,4.0,8.3,5.0,30.4
-4.799999999999997,88.9,2.2,21.5,4.7,22.8
-0.6000000000000085,71.0,3.2,6.1,5.4,20.8
-0.20000000000000284,62.6,4.0,15.6,0.6,16.8
-1.1000000000000085,95.3,1.4,1.7,1.5,39.6
-2.9000000000000057,63.1,2.9,18.6,0.5,34.0
0.09999999999999432,119.3,2.2,4.2,0.3,46.4
-1.2999999999999972,95.0,1.0,4.4,5.8,26.0
-2.799999999999997,61.6,1.2,18.8,3.2,19.6
1.9000000000000057,85.6,4.4,0.9,0.3,16.4
-1.7000000000000028,59.8,2.8,6.6,4.2,34.8
-1.1999999999999886,59.9,1.7,2.3,2.9,34.4
0.30000000000001137,68.7,1.6,0.9,1.9,43.2
-5.200000000000003,82.6,1.9,17.0,1.9,17.2
-3.3999999999999915,58.0,0.5,7.3,1.1,46.8
-5.400000000000006,52.7,1.5,22.0,0.7,36.0
-4.099999999999994,88.6,2.7,13.1,2.4,33.2
-3.5999999999999943,121.7,1.3,4.7,5.0,39.6
-2.4000000000000057,124.4,2.8,7.3,2.1,44.0
-5.700000000000003,149.4,2.2,19.4,4.0,8.4
-0.5,78.8,1.0,1.4,1.7,39.2
-6.0,104.1,2.3,16.5,1.5,44.0
-3.3000000000000114,96.0,0.9,16.3,0.5,24.4
1.2000000000000028,97.0,4.3,2.6,0.9,24.0
1.8999999999999915,115.2,5.3,2.4,2.3,27.2
-0.7999999999999972,61.1,2.7,4.3,4.7,46.8
-0.7000000000000028,71.5,2.5,7.6,0.5,29.2
1.6000000000000085,117.7,4.4,0.2,5.9,10.0
-2.6999999999999886,65.6,2.8,16.6,0.9,16.8
-2.299999999999997,65.1,1.7,12.0,2.9,28.0
-4.1000000000000085,60.7,0.8,18.8,5.3,40.0
-6.3999999999999915,145.8,0.2,10.0,1.1,17.2
-3.5999999999999943,56.7,2.8,11.2,4.2,23.6
-0.9000000000000057,53.3,2.5,11.6,1.3,35.2
-1.0,73.9,1.6,3.6,1.1,21.2
-1.5,120.1,2.4,7.9,1.4,23.2
-0.5,101.1,4.2,10.1,4.8,20.8
-5.8999999999999915,76.3,2.5,19.4,4.0,26.4
-0.6999999999999886,114.4,2.5,3.2,0.5,42.8
-2.5,137.8,2.3,8.6,1.3,27.2
0.5,90.7,1.5,0.2,0.3,38.4
-2.4000000000000057,114.9,1.2,6.0,3.7,23.6
-4.799999999999997,76.1,2.0,19.5,3.8,16.4
-0.9000000000000057,89.6,2.8,6.8,0.6,8.8
-0.5999999999999943,114.8,3.3,6.4,0.2,21.6
-4.200000000000003,73.5,0.7,15.5,2.0,28.8
-0.20000000000000284,121.7,2.0,1.6,1.4,24.0
-1.6000000000000085,54.7,1.9,7.2,4.4,8.4
-3.200000000000003,99.3,0.7,16.4,2.5,14.8
1.5999999999999943,66.5,2.4,0.7,2.0,19.6
-5.299999999999997,109.0,0.7,17.5,5.2,44.4
-3.8999999999999915,125.6,1.7,11.8,1.1,36.0
-4.299999999999997,121.4,2.5,13.7,1.3,23.2
-4.200000000000003,118.5,4.4,15.5,0.4,10.0
2.5999999999999943,63.6,3.5,0.2,0.7,11.6
1.3999999999999915,81.9,2.9,0.0,4.0,33.2
-5.1000000000000085,99.1,4.1,19.3,2.3,22.8
-1.7000000000000028,78.3,3.0,10.5,1.2,33.2
-5.0,52.5,0.6,15.5,2.8,5.6
-3.5999999999999943,101.9,1.6,7.1,4.0,26.4
0.5,75.4,1.6,0.3,0.8,11.2
-3.700000000000003,58.6,4.1,18.9,5.5,26.0
-3.700000000000003,111.7,1.9,8.4,3.7,20.4
-4.200000000000003,72.3,1.8,15.5,0.2,17.2
-2.1000000000000085,70.4,1.4,22.0,0.9,16.8
2.799999999999997,93.2,3.8,0.0,1.6,26.0
-2.700000000000003,101.2,1.7,6.7,0.4,32.4
-3.3000000000000114,84.2,3.6,19.1,3.6,12.4
-1.5999999999999943,122.1,0.7,4.9,0.6,31.6
-3.1000000000000085,95.9,4.5,15.7,0.3,26.4
-6.5,117.2,0.8,18.4,2.2,13.2
1.3000000000000114,60.1,4.6,0.7,5.4,10.4
1.5999999999999943,80.5,2.6,0.5,2.0,14.8
-1.5,61.6,0.6,3.4,0.5,41.2
-1.1999999999999886,121.4,1.5,1.2,5.8,17.6
-3.3999999999999915,63.6,1.1,13.4,1.3,38.8
-7.199999999999989,61.6,1.8,20.0,0.5,46.8
-0.29999999999999716,91.9,1.6,0.4,2.8,24.8
0.9000000000000057,50.1,1.8,1.4,0.6,19.6
-2.0999999999999943,125.6,2.5,8.6,1.3,22.8
-2.200000000000003,68.7,3.3,10.6,1.5,9.2
-1.7000000000000028,65.0,4.4,12.2,4.0,17.6
-3.0999999999999943,89.1,1.6,13.2,0.9,22.4
-2.200000000000003,62.1,3.2,19.2,2.7,21.2
-3.0999999999999943,108.8,3.9,15.9,4.9,31.6
-1.1000000000000085,125.2,1.7,4.5,0.6,30.4
-3.8999999999999915,96.5,2.5,18.0,5.0,24.4
-2.8999999999999915,72.8,3.9,16.5,0.2,36.0
0.5,76.0,1.7,0.6,5.9,26.8
0.7999999999999972,73.6,2.6,1.9,3.3,37.2
0.0,70.6,0.7,0.4,0.5,29.6
-4.700000000000003,79.7,1.5,21.1,0.6,12.0
-2.000000000000007,74.1,4.4,19.7,1.9,40.0
1.0,100.7,1.7,0.4,2.1,23.2
0.5,85.9,1.3,0.1,0.4,24.0
-2.1000000000000085,111.8,0.8,1.8,0.6,35.2
-6.099999999999994,142.3,1.6,19.2,4.2,24.0
0.5,111.3,2.6,0.4,3.0,30.8
-3.700000000000003,62.0,1.3,12.3,2.9,35.6
-0.5,132.8,2.7,2.0,5.3,26.4
-2.6000000000000085,116.7,1.0,8.9,1.9,31.6
4.200000000000003,107.4,4.3,0.1,1.9,35.2
-4.8999999999999915,87.4,0.2,15.8,5.6,22.0
0.6000000000000085,102.0,3.5,8.1,2.0,16.8
-0.7999999999999972,118.4,2.3,6.1,0.3,40.8
-0.7000000000000028,77.9,3.6,19.3,2.7,14.0
-1.2999999999999972,59.0,1.7,2.5,5.1,32.8
-0.5999999999999943,119.4,1.7,1.2,0.5,37.2
-2.4000000000000057,98.9,3.4,9.3,2.0,36.8
1.2999999999999972,83.0,5.4,10.6,0.6,18.4
4.699999999999989,82.2,4.7,0.2,1.0,26.4
-3.0,120.8,3.8,9.5,1.1,14.0
-3.5999999999999943,92.1,1.8,15.3,0.9,10.8
0.5999999999999943,124.3,3.7,1.1,2.0,34.8
0.0,51.0,1.9,3.2,0.7,21.6
-3.6999999999999886,57.5,2.4,15.0,5.5,4.4
0.29999999999999716,90.9,4.5,10.6,0.6,9.6
-2.200000000000003,62.3,3.5,17.1,0.2,16.8
2.0999999999999943,81.6,3.2,2.3,1.3,15.2
3.5,89.5,4.6,0.3,0.7,24.4
-2.9000000000000057,128.7,1.6,10.0,4.0,30.0
-0.5,60.2,1.8,3.1,3.3,18.4
-0.9000000000000057,106.7,1.6,1.7,2.3,24.8
-3.5,75.2,1.4,13.0,4.5,18.4
-1.0999999999999943,93.5,1.6,0.7,3.6,35.2
-8.0,109.7,1.4,14.6,5.3,38.0
-2.0,120.8,0.4,9.6,2.8,28.4
-1.2000000000000028,133.0,2.9,4.8,0.3,15.2
-6.599999999999994,58.1,2.4,21.9,0.8,24.0
-2.5999999999999943,58.9,0.5,8.2,0.7,10.8
-1.0999999999999943,80.9,1.4,6.7,1.3,36.4
-2.299999999999997,55.0,1.4,10.4,0.4,22.4
0.29999999999999716,76.9,1.6,0.2,2.9,21.6
1.0999999999999943,57.8,2.9,0.1,1.1,22.4
-4.200000000000003,68.3,1.3,18.8,2.4,46.4
-6.200000000000003,107.5,2.4,21.4,1.9,28.0
-6.700000000000003,82.8,1.2,20.2,1.0,32.8
-1.1999999999999886,119.4,2.5,4.5,5.8,16.0
-5.3999999999999915,115.7,1.4,21.3,4.2,26.0
5.5,110.2,5.3,0.2,0.3,36.4
2.299999999999997,126.6,3.7,3.9,0.3,34.4
-0.7000000000000028,70.0,2.2,0.3,2.9,39.6
-1.1000000000000085,101.2,0.8,0.1,4.1,31.6
-3.700000000000003,119.0,0.4,14.4,1.4,17.6
-5.6000000000000085,86.6,1.3,15.8,5.6,34.0
0.5,52.3,1.4,2.0,0.2,12.8
-6.800000000000011,63.5,0.8,17.6,0.6,12.4
-1.8000000000000114,55.6,0.7,11.4,1.5,2.8
-6.299999999999997,92.3,1.3,19.9,4.9,40.8
0.20000000000000284,118.3,2.8,0.0,3.9,18.0
0.20000000000000284,50.6,1.8,0.3,2.2,30.4
-1.7999999999999972,86.5,1.3,4.4,1.7,36.8
1.0999999999999943,91.5,1.9,0.1,0.5,13.2
0.5999999999999943,92.8,2.7,5.1,1.3,16.4
-8.0,163.1,2.5,11.5,3.4,40.0
-2.9000000000000057,60.9,1.7,11.0,0.6,32.0
-2.0,73.8,2.6,11.6,1.3,29.6
-1.2999999999999972,61.8,1.1,1.9,5.4,38.8
-0.4000000000000057,101.4,4.6,6.3,0.3,33.6
-1.0999999999999943,114.8,0.1,0.0,4.8,10.4
-0.10000000000000853,96.2,2.4,3.6,4.7,9.2
0.7999999999999972,78.8,4.2,3.6,1.1,9.2
-4.099999999999994,91.0,2.1,12.4,3.0,20.8
-4.799999999999997,122.6,0.2,15.4,0.2,31.6
-5.799999999999997,61.0,1.3,19.1,4.8,6.4
-9.5,163.5,2.4,16.9,5.2,2.8
-2.8000000000000114,52.7,2.7,12.2,6.0,17.2
-3.700000000000003,152.3,2.3,11.9,0.0,26.4
1.5,80.8,4.9,7.9,0.0,16.4
-2.0,154.8,2.3,0.1,5.6,22.0
-1.4000000000000057,113.2,3.6,7.8,4.0,6.4
2.200000000000003,89.2,5.3,1.4,5.2,43.2
-7.700000000000003,159.5,2.0,21.4,0.3,4.0
-3.1999999999999886,120.2,2.2,14.6,4.8,16.8
-5.0,113.6,1.9,11.1,4.2,16.8
1.0,127.9,3.8,1.9,0.2,30.8
2.1000000000000085,79.3,4.5,3.1,2.8,36.0
-1.5,71.5,2.4,11.3,1.3,35.2
-3.0,121.9,2.9,8.9,0.5,28.8
0.8999999999999915,64.9,1.7,0.2,1.2,40.4
-5.200000000000003,87.8,2.2,15.8,0.2,32.0
1.2999999999999972,110.7,5.2,8.1,3.0,22.0
-3.8999999999999915,88.6,3.4,14.2,6.0,22.8
-3.799999999999997,80.3,2.6,11.8,0.2,22.0
-1.7000000000000028,112.2,3.8,16.1,0.6,30.4
-0.5,54.8,4.3,9.4,0.7,36.8
0.5,83.4,2.0,0.3,0.9,43.6
0.10000000000000853,82.6,3.2,9.8,1.1,12.0
-1.2999999999999972,85.6,1.6,6.7,5.3,29.2
-1.0999999999999943,88.1,2.8,8.4,0.4,34.4
-0.5,122.5,2.0,4.3,1.3,18.8
-1.7000000000000028,98.9,0.5,2.7,0.4,26.4
2.4000000000000057,75.0,4.2,0.2,0.8,26.4
-1.1999999999999886,72.4,1.5,3.1,5.9,24.4
0.4000000000000057,77.6,2.9,1.5,0.6,20.0
-5.700000000000003,137.0,5.3,19.8,3.7,15.6
-0.7999999999999972,94.7,1.0,1.0,2.0,37.2
0.6000000000000085,122.4,3.6,0.2,5.9,22.0
-1.6000000000000085,51.4,2.8,10.3,4.4,38.0
-0.8999999999999915,61.0,2.4,9.7,1.0,26.4
-0.7999999999999972,122.9,1.2,0.7,2.4,35.2
-0.9000000000000057,120.6,1.8,6.9,0.8,41.2
-4.5,142.0,3.0,12.1,4.3,26.8
-0.29999999999999716,64.9,0.1,0.2,0.4,15.2
0.09999999999999432,98.8,3.3,9.2,0.9,41.6
-3.5,139.9,2.2,2.4,4.6,31.2
-3.0999999999999943,87.3,2.8,17.1,3.5,13.2
-1.5,70.1,2.5,15.6,0.7,28.0
-1.7999999999999972,107.6,3.9,12.3,3.4,20.4
-5.200000000000003,108.5,5.0,15.8,4.9,35.6
-1.5,64.5,2.0,6.8,2.8,10.8
-2.6000000000000085,106.6,2.9,7.7,3.9,39.2
-0.7999999999999972,71.4,1.8,10.3,0.6,24.4
-2.0999999999999943,69.3,0.8,9.9,1.6,16.4
-3.299999999999997,101.8,3.2,20.2,4.7,19.2
-5.0,109.7,1.6,14.2,4.5,22.4
0.5,78.2,1.9,1.5,0.3,27.2
-2.200000000000003,121.6,1.0,3.8,1.8,26.8
-0.4000000000000057,104.5,3.4,6.8,0.6,17.6
-2.4000000000000057,62.8,0.6,11.1,4.4,15.2
-0.7999999999999972,126.7,3.4,8.3,0.5,2.8
-4.299999999999997,98.9,2.2,20.7,3.9,20.8
-1.5,97.1,2.0,9.8,4.4,10.0
-3.8000000000000114,120.2,2.9,15.3,2.0,43.6
-1.9000000000000057,154.5,2.9,7.8,0.6,8.0
-1.2999999999999972,103.8,1.6,5.0,0.8,16.0
-0.7000000000000028,105.0,1.6,4.2,0.5,17.6
-4.400000000000006,80.2,1.6,11.5,0.7,41.6
1.2000000000000028,82.8,1.6,0.5,0.6,15.2
-4.699999999999989,112.5,3.6,21.4,4.1,26.0
-2.299999999999997,82.9,2.3,17.2,1.0,33.2
-3.4000000000000057,143.7,2.3,3.8,0.9,36.4
0.9000000000000057,83.3,2.1,0.4,0.9,32.4
-3.0,122.5,1.4,7.5,3.1,29.6
-3.200000000000003,108.1,2.5,16.6,4.7,30.0
-3.5999999999999943,92.1,1.7,7.7,1.3,32.4
-2.0,70.4,1.6,11.5,1.0,26.0
-5.700000000000003,97.5,3.1,21.3,3.0,52.8
2.700000000000003,96.4,4.4,0.1,1.8,48.0
-0.20000000000000284,107.0,4.6,0.2,5.1,12.0
1.0,66.6,3.3,0.3,2.8,24.8
-0.4000000000000057,74.6,1.5,4.9,0.6,20.4
-3.0,72.2,0.5,14.3,0.4,10.4
-4.099999999999994,143.0,1.8,10.3,1.1,28.0
-4.299999999999997,59.2,1.9,20.5,1.0,33.2
-0.8999999999999915,100.5,1.6,1.4,3.8,20.8
0.4000000000000057,103.8,3.9,2.9,0.7,55.2
-6.299999999999997,118.8,3.3,16.5,4.9,20.4
0.7999999999999972,65.3,1.6,1.1,0.6,17.2
-3.299999999999997,51.7,0.7,15.7,0.9,28.0
-1.1000000000000085,130.5,1.6,1.1,0.5,22.0
-5.700000000000003,147.9,3.1,12.9,1.6,26.4
-2.200000000000003,99.6,3.2,21.1,1.3,21.6
1.5999999999999943,76.0,2.8,0.2,0.1,29.6
-0.4000000000000057,87.8,1.7,6.1,0.5,36.4
-3.299999999999997,105.6,2.7,11.4,3.3,21.2
-3.200000000000003,70.3,3.5,21.2,0.6,30.4
-3.1000000000000085,85.3,2.8,16.2,4.0,30.0
-1.2000000000000028,134.4,1.8,3.9,0.2,28.0
-4.8999999999999915,106.7,4.1,13.8,4.8,38.0
-7.799999999999997,72.7,1.4,20.3,0.5,46.8
0.29999999999999716,50.3,2.3,0.2,4.7,33.6
-1.7999999999999972,86.1,3.1,15.4,1.1,9.2
-6.299999999999997,155.7,2.2,7.6,2.2,34.4
0.5,125.1,4.0,0.4,2.6,11.6
-6.699999999999989,147.5,2.4,18.3,2.8,16.8
-0.7999999999999972,94.6,1.6,0.5,3.7,43.6
-5.800000000000011,67.5,1.8,20.9,0.3,34.0
-4.700000000000003,94.4,1.2,15.8,3.8,35.6
-2.6999999999999886,59.9,1.7,13.1,0.1,6.8
1.2999999999999972,122.9,4.3,0.1,0.8,21.2
-2.9000000000000057,56.8,3.9,22.0,0.3,31.2
-0.8999999999999915,88.8,5.4,8.4,4.0,21.2
1.8000000000000114,98.0,4.1,4.2,0.5,16.8
-5.0,94.2,4.3,18.9,0.1,24.0
-1.7000000000000028,100.5,3.6,9.2,0.3,26.8
-3.0,102.3,5.2,11.1,1.9,26.8
